cnnaffinity,Smiles,h,enamine_id,enamine_searched
-6.18179,C(C1(C(C(C(c2nn(c3c(c(c(nc3[H])[H])[H])[H])c(C(c3c(n(n(c3=O)[H])[H])[H])([H])[H])n2)(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])([H])([H])[H],6,PV-006926662112,False
-6.29174,Fc1c(nc(c(C(C(c2nc(C3(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])nn2c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])c1[H])[H])[H],6,PV-007069037255,False
0.0,C(n1c(c(nc1C(c1nc(C2(C(C32C(C3([H])[H])([H])[H])([H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])[H])([H])([H])[H],6,PV-007105583368,False
-6.15802,C(C(C([H])([H])[H])(C([H])([H])[H])OC(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C(C(c2c(c(F)c(nc2[H])[H])[H])([H])[H])([H])[H])n1)([H])[H])([H])([H])[H],6,PV-007074744058,False
-6.08997,C(c1c(c(nc(c1C(c1nc(C2(C(C2(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])[H])[H])([H])([H])[H],6,PV-007128625751,False
-6.09429,C(c1c(c(c(nc1C(C(c1nc(C(C([H])([H])[H])(C2(C(C2([H])[H])([H])[H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])[H])([H])([H])[H],6,PV-006867454248,False
-6.29195,C(c1c(c(c(nc1C(C(c1nc(C2(C(C2(C([H])([H])[H])C([H])([H])[H])([H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])[H])([H])([H])[H],6,PV-006884818652,False
-5.95504,C(C1(C(C(C(c2nn(c3c(c(c(nc3[H])[H])[H])[H])c(C(C(c3c(n(c(=O)n3[H])[H])[H])([H])[H])([H])[H])n2)(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])([H])([H])[H],6,PV-007042076138,False
-6.2906,C(c1nc(c(c(c1C(c1nc(C2(C(C32C(C3([H])[H])([H])[H])([H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])[H])[H])([H])([H])[H],6,PV-006997352465,False
-6.02955,C(C(C(C([H])([H])[H])(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C(c2nc(c(c(c2C([H])([H])[H])[H])[H])[H])([H])[H])n1)[H])([H])[H])([H])([H])[H],6,PV-007084778071,False
-6.29731,C(c1c(c(c(nc1C(C(c1nc(C2(C(C32C(C3([H])[H])([H])[H])([H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])[H])([H])([H])[H],6,PV-006932724689,False
-6.31835,C(c1nn(C(c2nc(C3(C(C(C(F)(F)C(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])nn2c2c(c(c(nc2[H])[H])[H])[H])([H])[H])c(C([H])([H])[H])c1[H])([H])([H])[H],6,PV-007154323426,False
-5.48298,[H]c1nc([H])c(N2C([H])([H])C([H])([H])N(c3c([H])nc4c([H])c([H])c([H])c([H])c4c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.84333,C(C(C(C(C([H])([H])[H])(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C(c2noc(c2C([H])([H])[H])[H])([H])[H])n1)[H])([H])[H])([H])[H])([H])([H])[H],6,PV-006953634907,False
-5.93243,C(=C(C([H])([H])[H])[C@@](O[H])(C(c1nc(C2(C(C(C(F)(F)C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])([H])[H],6,PV-006813142462,False
-6.46903,C(N1C(C(C(C(c2nc(C3(C(C(C(F)(F)C(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])nn2c2c(c(c(nc2[H])[H])[H])[H])([H])[H])(C1=O)[H])([H])[H])([H])[H])([H])([H])[H],6,PV-006994616906,False
-5.81536,[H]c1nc([H])c(-c2c([H])n(-c3c([H])sc4c([H])c([H])c([H])c([H])c34)c(=O)n([H])c2=O)c([H])c1[H],6,,False
-4.91492,[H]C(=Nc1c([H])c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c1[H])c1c([H])nc([H])c([H])c1[H],6,,False
