cnnaffinity,Smiles,h,enamine_id,enamine_searched
-4.54419,[H]c1nc([H])c(-c2nc(=O)n([H])c(Cl)c2[H])c([H])c1[H],6,,False
-4.01316,[H]c1nc([H])c(N=NC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,,False
-4.88668,[H]c1nc([H])c(-n2c(N3C([H])([H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])C3([H])[H])c([H])oc2=O)c([H])c1[H],6,,False
-4.42396,[H]c1nc([H])c(N2C(=O)OC([H])([H])[C@@]2([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],6,,False
-6.36553,Clc1c(c(c(c(c1C(c1nc(C2(C(C(OC2([H])[H])([H])[H])([H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])[H])[H])[H],6,PV-006895099944,False
0.0,[H]C1=C([C@@]2([H])N([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])N(c2c([H])nc([H])c([H])c2[H])C1=O,6,,False
-5.16247,[H]c1nc([H])c(N([H])c2c([H])nn([H])c2C([H])([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(N2C(=O)OC([H])([H])[C@@]2([H])c2c([H])c([H])c([H])c(Cl)c2Cl)c([H])c1[H],6,,False
0.0,C([N+](C([H])([H])[H])(C(C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C(c2c(c(c(c(Cl)c2F)[H])[H])[H])([H])[H])n1)([H])[H])([H])[H])[H])([H])([H])[H],6,PV-007124984519,False
-5.20218,[H]c1nc([H])c(-c2nn3c(c2C([H])([H])N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
-4.77429,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c(-c2c([H])nc([H])c([H])c2[H])o1,6,,False
0.0,C(OC(C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C(c2c(c(c(c(Cl)c2F)[H])[H])[H])([H])[H])n1)([H])[H])([H])[H])([H])([H])[H],6,PV-006994212747,False
-4.84498,[H]c1nc([H])c(-n2c([H])nnc2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
-5.3998,[H]c1nc([H])n(-c2c(N([H])c3c([H])nc([H])c([H])c3[H])c([H])nn2[H])n1,6,,False
-4.75991,[H]c1nc([H])c(-c2nn3c(c2C([H])([H])Cl)C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(N2C([H])([H])C([H])([H])OC([H])([H])[C@]2([H])c2c([H])c([H])c([H])c(Cl)c2Cl)c([H])c1[H],6,,False
