cnnaffinity,Smiles,h,fid
-3.60258,[H]OC([H])([H])C1(c2c([H])nc([H])c([H])c2[H])C([H])([H])C([H])([H])C1([H])[H],6,1888
-4.30132,[H]c1nc([H])c(C(=O)Oc2nc3c([H])c([H])c([H])c([H])c3s2)c([H])c1[H],6,12829
-4.40329,[H]O[C@@]([H])(c1c([H])nc([H])c([H])c1[H])C([H])([H])c1c(F)c([H])c([H])c([H])c1F,6,41772
-4.17094,[H]c1nc([H])c(N(C(=O)c2c([H])c([H])c([H])c([H])c2F)C([H])([H])[H])c([H])c1[H],6,7648
-4.1094,[H]c1nc(C(=O)OC([H])([H])c2c([H])nc([H])c([H])c2[H])c([H])c([H])c1[H],6,2632
-4.10794,[H]c1nc([H])c(OC([H])([H])OC([H])([H])C2([H])C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c1[H],6,47206
-4.95493,[H]c1nc([H])c(-c2c([H])c([H])nc(N([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c2[H])c([H])c1[H],6,44476
-4.16027,[H]c1nc([H])c(C([H])([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,3800
-4.6439,[H]c1nc([H])c(C(=O)OC([H])([H])c2c([H])c(Cl)c([H])c(Cl)c2[H])c([H])c1[H],6,40731
-5.18868,[H]c1nc(C(=O)N([H])c2c([H])c([H])nc(-c3c([H])nc([H])c([H])c3[H])c2[H])c([H])c([H])c1[H],6,31375
-4.27292,[H]c1nc([H])c(C([H])([H])OC(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,27607
-4.70355,[H]c1nc([H])c(N(C([H])([H])[H])S(=O)(=O)c2c([H])c([H])nn2C([H])([H])[H])c([H])c1[H],6,26569
-4.0721,[H]c1nc([H])c(OC(=O)N([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,12662
-4.20198,[H]c1nc([H])c(C([H])([H])S(=O)(=O)c2c([H])c([H])c([H])c(C([H])([H])N([H])[H])c2[H])c([H])c1[H],6,38546
-4.46974,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([H])c2-c2c([H])c([H])c([H])c(N([H])[H])c2[H])c([H])c1[H],6,35049
-4.29783,[H]c1nc([H])c(C(=NC([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N([H])[H])c([H])c1[H],6,6099
-0.0,[H]c1nc([H])c(C(=O)N([H])S(=O)(=O)C([H])([H])N2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)c([H])c1[H],6,30271
-4.3801,[H]c1nc([H])n(N([H])C(=S)c2c([H])nc([H])c([H])c2[H])n1,6,35866
-4.2917,[H]c1nc([H])c(C(=O)OS(=O)(=O)N([H])[H])c([H])c1[H],6,30104
-4.09742,[H]c1nc([H])c(S(=O)(=O)C(=O)OC([H])([H])C([H])([H])[H])c([H])c1[H],6,5108
-5.15596,[H]c1nc(-c2c([H])c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c2[H])nc(-c2c([H])nc([H])c([H])c2[H])c1[H],6,47790
-4.48962,[H]c1nc([H])c(-c2nnn(C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c2[H])c([H])c1[H],6,21665
