plip,Smiles,h,enamine_id,enamine_searched
-0.0,[H]c1nc([H])c(-c2nn3c(-c4c([H])c([H])c([H])c5c([H])c([H])c([H])c([H])c45)c([H])nc3s2)c([H])c1[H],6,,False
-0.0967741935483871,O=C(N(c1c(Br)c2c(c(c1[H])[H])c(nn2[H])[H])[H])C(F)(F)c1c(c(c(nc1[H])[H])[H])[H],6,PV-002552959835,False
0.0,[H]c1nc([H])c(-c2nn3c(Oc4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])c([H])nc3s2)c([H])c1[H],6,,False
-0.03571428571428571,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])sc1[C@@]1([H])C([H])([H])[C@@]1([H])N([H])[H],6,,False
-0.0,[H]c1nc([H])c(-c2sc([H])c([H])c2-c2c([H])c([H])c([H])c(Br)c2[H])c([H])c1[H],6,,False
-0.10714285714285714,c1(c(nc(c(C(Oc2c(c(c(n3nc(c(c23)[H])[H])[H])[H])[H])([H])[H])c1[H])[H])[H])[H],6,PV-002816206693,False
-0.03571428571428571,[H]c1nc([H])c(Oc2nnnn2N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,,False
-0.13793103448275862,Clc1c(c(c(c(c2nnc(N(C(C(C3(C(C(OC3([H])[H])([H])[H])([H])[H])[H])([H])[H])(c3c(c(c(nc3[H])[H])[H])[H])[H])[H])o2)c1[H])[H])[H])[H],6,Z5023298128,False
-0.07142857142857142,[H]c1nc([H])c(-c2nn3c(N([H])C([H])([H])c4c([H])c([H])nc([H])c4[H])c([H])nc3s2)c([H])c1[H],6,,False
-0.10714285714285714,C(c1c(c(c(c(c1OC(C(C(S(=O)(=O)c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z3341695491,False
-0.03571428571428571,[H]c1nc([H])c(-c2nn3c(-c4sc5c([H])c([H])c([H])c([H])c5c4[H])c([H])nc3s2)c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(-c2nn3c(C(=O)c4c([H])c([H])nc([H])c4[H])c([H])nc3s2)c([H])c1[H],6,,False
-0.03571428571428571,C(C(=O)c1c(c(C(=O)N(C([H])([H])[H])C(C([H])([H])[H])(c2c(c(c(nc2[H])[H])[H])[H])[H])c(nc1[H])[H])[H])([H])([H])[H],6,Z2869497284,False
-0.06896551724137931,C(C(C([N+](C1(C(C(c2c(C1([H])[H])onc2[H])([H])[H])([H])[H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z4347706629,False
-0.0,[H]c1nc([H])c(-c2snc([H])c2N([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,,False
-0.0,[H]c1nc(N([H])c2c([H])nc3sc(-c4c([H])nc([H])c([H])c4[H])nn23)sc1[H],6,,False
-0.1,[H]c1nc(C(F)(F)c2c([H])nc([H])c([H])c2[H])nc(C(F)(F)F)c1[H],6,,False
-0.10714285714285714,C(C(=O)c1c(c(C(=O)N(C([H])([H])[H])[C@@](C([H])([H])[H])(c2c(c(c(nc2[H])[H])[H])[H])[H])c(nc1[H])[H])[H])([H])([H])[H],6,Z3590701592,False
-0.10344827586206896,C([N+](C(C(C(C(c1c(c(c(c(C(F)(F)F)c1[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])(C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])([H])([H])[H],6,Z1718779258,False
