cnnaffinity,Smiles,h,enamine_id,enamine_searched
0.0,C(SC(C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c([C@@](C([H])([H])[H])(c2c(c(c(c(c2[H])[H])[H])[H])[H])[H])n1)([H])[H])([H])[H])([H])([H])[H],6,PV-007090028635,False
-5.11949,[H]c1nc([H])c(-n2nc(N([H])C([H])([H])c3c([H])c([H])nc([H])c3[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-4.20282,C(OC(C(O[H])(C(C([N+](C(c1c(nc(c(c2c(c(c(nc2[H])[H])[H])[H])c1[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])([H])[H],6,Z3362271575,False
-4.83654,C(C(=C(c1c(c(c(c(c1[H])[H])[H])[H])[H])[H])C([N+](C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z1024926066,False
-5.57119,[H]c1nc([H])c(-n2c([H])c(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3OC([H])([H])[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-4.94708,C(C(=C(C(C([N+](C(c1c(nc(c(c2c(c(c(nc2[H])[H])[H])[H])c1[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H],6,Z3361353280,False
-4.69951,C(C(C([H])([H])[H])(C(SC(C([N+](C(c1c(nc(c(c2c(c(c(nc2[H])[H])[H])[H])c1[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])([H])[H],6,Z3362205392,False
-4.65227,C(=C(C(C(OC(C([N+](C(c1c(nc(c(c2c(c(c(nc2[H])[H])[H])[H])c1[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H],6,Z3362208343,False
-4.7383,[H]c1nc([H])c(N2C(C(=O)c3c([H])c([H])nc([H])c3[H])=NC([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.11584,C(C(=C(c1c(c(c(c(c1[H])[H])[H])[H])[H])[H])C([N+]([C@@](C([H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H],6,PV-003130484331,False
-5.04408,O=C1C(N(c2c(c(c(c(c2C(F)(F)F)[H])[H])[H])[H])C(C(N1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])[H],6,Z4641462272,False
-5.44293,O=C1C(N(c2nnc(c(c2C(F)(F)F)[H])[H])C(C(N1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])[H],6,Z3391690642,False
-5.09494,[H]c1nc([H])c(-c2c([H])c([H])c([H])n2C([H])([H])N(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,,False
-5.10257,[H]c1nc([H])c(-n2c([H])c(-c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.52128,[H]c1nc([H])c(N([H])c2c([H])nn([H])c2-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2OC([H])([H])[H])c([H])c1[H],6,,False
-5.34682,[H]c1nc([H])c(-c2c(C(=O)c3c([H])c([H])nc([H])c3[H])nn3c2C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],6,,False
