combo1,Smiles,h,enamine_id,enamine_searched
-0.481068094884428,[H]c1nc([H])c(N=N[C@]2([H])N=C(N([H])[H])OC2([H])[H])c([H])c1[H],6,,False
-0.20780100481753525,O=S(=O)(c1c(c(c(nc1[H])[H])[H])[H])N1C(C(C(c2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])([H])[H])([H])[H],6,Z751809958,False
-0.27971391221336406,[H]c1nc([H])c(N=NN([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
-6.454603705251426e-06,[H]C(=Nc1c([H])nc([H])c([H])c1[H])N1C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C1([H])[H],6,,False
-0.7682894761068247,C(Oc1c(nc(c(C(O[N+](=C(N([H])[H])C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])[H])([H])[H])c1[H])[H])[H])([H])([H])[H],6,Z2144487870,False
-0.23784470424282989,C1(=C(c2c(c(c(nc2[H])[H])[H])[H])C([N+](C(c2nonc2[H])([H])[H])(C(C1([H])[H])([H])[H])[H])([H])[H])[H],6,Z2600860374,False
-0.36727566795876143,[H]OP(=O)(O[H])C([H])(N([H])C([H])=Nc1c([H])nc([H])c([H])c1[H])P(=O)(O[H])O[H],6,,False
-0.26320079331390467,[H]c1nc([H])c(N=C(c2nc([H])c([H])n2C([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,,False
-0.6175514338164653,[H]c1nc([H])c(N=NC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
-0.8260154339335897,[H]C1=C([H])C(=O)N(N2C(=O)C(=O)N(c3c([H])nc([H])c([H])c3[H])C2=O)C1=O,6,,False
-0.22293325754179097,C1(=C(c2c(c(c(nc2[H])[H])[H])[H])C([N+](C(c2nsnc2[H])([H])[H])(C(C1([H])[H])([H])[H])[H])([H])[H])[H],6,Z2493649434,False
-0.3417020636367574,[H]OP(=O)(O[H])C([H])(N([H])N=Nc1c([H])nc([H])c([H])c1[H])P(=O)(O[H])O[H],6,,False
-0.22169404683457147,[N+](C(C(C(C([N+]1(C(C(C(=C(c2c(c(c(nc2[H])[H])[H])[H])C1([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z5342785850,False
-0.46559382354946854,C1(=C(c2c(c(c(nc2[H])[H])[H])[H])C([N+](C(c2c(sc(n2)[H])[H])([H])[H])(C(C1([H])[H])([H])[H])[H])([H])[H])[H],6,Z2275226401,False
-0.5075746769324615,[H]c1nc([H])c(N=NC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
