plip,Smiles,h,enamine_id,enamine_searched
-0.07142857142857142,c1(c(nc(c(c2c3N(C(C(n3nc2[H])([H])[H])([H])[H])[H])c1[H])[H])[H])[H],6,PV-002979418328,False
-0.10344827586206896,C(C(C(N(C(=O)c1nc2c(n1[H])c(Br)c(c(c2[H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,PV-002819692611,False
-0.14285714285714285,C(Oc1c(c(c(c(c1N(C(=[N+](C(C(=O)N(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])[H])N([H])[H])[H])[H])[H])[H])[H])([H])([H])[H],6,PV-004690092812,False
-0.14285714285714285,C(Oc1c(c(c(c(c1N(C(=[N+](C(C(=O)N(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])[H])N([H])[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z2518694926,False
-0.0,[H]C1=C(Sc2c([H])c([H])c([H])c([H])c2[H])N([H])C(=S)N([H])[C@@]1([H])c1c([H])nc([H])c([H])c1[H],6,,False
-0.10714285714285714,C(n1c(c(N(S(=O)(=O)c2c(c(c(nc2[H])[H])[H])[H])[H])c(c2c(c(nc(c2[H])[H])[H])[H])n1)[H])([H])([H])[H],6,Z1335670849,False
-0.06896551724137931,C(C(C([H])([H])[H])(C(N(C(=O)c1nc(c2c(nc(c(n12)[H])[H])[H])[H])[H])([H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])([H])[H],6,Z4217697660,False
-0.06896551724137931,[H]c1nc([H])c(N([H])[S@@](=O)N([H])C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-0.03571428571428571,C(c1c(c(c2c(C(=O)N3C(C(C([H])([H])[H])(C([H])([H])[H])C3(c3c(c(c(nc3[H])[H])[H])[H])[H])([H])[H])c(oc2c1[H])[H])[H])[H])([H])([H])[H],6,Z3354947859,False
-0.10714285714285714,C(C(C([H])([H])[H])(C(N(C(=O)[C@]1(C(c2c(c(c(c(c2N1[H])[H])[H])[H])[H])([H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z5535303460,False
-0.10714285714285714,C(C(C([H])([H])[H])(C(N(C(=O)[C@@]1(C(c2c(c(c(c(c2N1[H])[H])[H])[H])[H])([H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z5535304256,False
-0.03333333333333333,C(C(C([H])([H])[H])(C(N(C(=O)c1c(c2c(c(c(c(O[H])c2n1C([H])([H])[H])[H])[H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z5535301929,False
-0.06896551724137931,[H]c1nc([H])c([C@]([H])(Br)C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3n2[H])c([H])c1[H],6,,False
-0.07142857142857142,[H]OC(=O)C(O[H])=C([H])C(=O)n1nc([H])c(-c2c([H])nc([H])c([H])c2[H])c1[H],6,,False
-0.10344827586206896,C(C1(c2c(c(c(c(c2C(C1([N+](C(C(F)(F)c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z5107632180,False
-0.14285714285714285,[H]c1nc([H])c(N2C(S(=O)(=O)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])=NC([H])([H])C2([H])[H])c([H])c1[H],6,,False
-0.10344827586206896,O=C(N(c1c(c(nc(c1[H])[H])[H])[H])[H])C1(C2(C(C(C1(c1c(c(c(nc1[H])[H])[H])[H])C2([H])[H])([H])[H])([H])[H])[H])[H],6,Z3079225879,False
-0.034482758620689655,[H]C1=C(c2c([H])nc([H])c([H])c2[H])C([H])([H])C([H])([H])[C@]1([H])N1C([H])([H])C([H])([H])N(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C1([H])[H],6,,False
-0.06666666666666667,C([C@](N(c1nnc(c2c(c(c(nc2[H])[H])[H])[H])s1)[H])(c1c(c(c(s1)[H])[H])[H])[H])([H])([H])[H],6,PV-003013662817,False
-0.07142857142857142,c1(c(nc(c(c2c(c(c(OC3(C(C([N+](C(C3([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])c(c2[H])[H])[H])[H])c1[H])[H])[H])[H],6,Z2751947293,False
-0.034482758620689655,C([C@@](N(c1nnc(c2c(c(c(nc2[H])[H])[H])[H])s1)[H])(c1c(c(c(s1)[H])[H])[H])[H])([H])([H])[H],6,PV-003830629634,False
-0.0,[H]c1nc([H])c(C2(c3nnc(S(=O)(=O)N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])o3)C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-0.07142857142857142,[H]C1=C(c2c([H])nc([H])c([H])c2[H])C([H])([H])C([H])([H])[C@]1([H])N([H])C1([H])C([H])([H])C1([H])[H],6,,False
-0.03571428571428571,C(n1nc(c2c(c(c(nc2[H])[H])[H])[H])nc1c1c(nnc2c(c(c(c(c12)[H])[H])[H])[H])[H])([H])([H])[H],6,PV-001974950442,False
-0.1,C(C([N+](C(C(=O)[O-])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])(c1c(oc2c(c(c(c(c12)[H])[H])[H])[H])[H])[H])([H])([H])[H],6,PV-002942187449,False
-0.034482758620689655,[H]c1nc([H])c(C2=C(N([H])S(=O)(=O)c3c([H])c([H])c([H])c([H])c3[H])C(=O)N([H])C2([H])[H])c([H])c1[H],6,,False
-0.06666666666666667,O=C(N(C(C(F)(F)c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])[C@](O[H])(c1c(c(c(c(c1F)[H])[H])[H])[H])[H],6,PV-006968572452,False
-0.07142857142857142,C(C(C([H])([H])[H])(C(c1c(c(c(nc1[H])[H])[H])[H])(N(C([H])([H])[H])C(=O)c1c(n(c2c(c(c(c(Br)c12)[H])[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z1583677949,False
