plip,Smiles,h,enamine_id,enamine_searched
-0.034482758620689655,O=C(c1c2c(Cl)c(c(c(n2nc1[H])[H])[H])[H])N1C(C(C(C([C@]1(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H],6,Z2965402597,False
-0.07142857142857142,C(Oc1c(c(c(c2c1OC(C(=O)N(C(C([H])([H])[H])(C(=O)[O-])c1c(c(c(nc1[H])[H])[H])[H])[H])(C2([H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z4573710436,False
-0.03571428571428571,c1(c(nc(c(C(Sc2nc(nc3c(c(c(nc23)[H])[H])[H])[H])([H])[H])c1[H])[H])[H])[H],6,PV-002778904745,False
-0.034482758620689655,[H]Oc1c([H])c([H])c(Oc2nnn(-c3c([H])nc([H])c([H])c3[H])n2)c([H])c1[H],6,,False
-0.07142857142857142,C(C(OC(=O)C(OC(=O)c1nn(c(c2c(c(c(c(c2Cl)[H])[H])[H])[H])c1[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z1539026961,False
-0.07142857142857142,C(Oc1c(c(c(c(n2c(nnc2SC(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])[H])c1[H])[H])[H])[H])([H])([H])[H],6,Z316294930,False
-0.06666666666666667,O=S(=O)(N(c1nc(C(F)(F)[H])c(c(c1[H])[H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H],6,PV-003571164272,False
-0.06666666666666667,O=S(=O)(N(c1c(c(C(F)(F)F)c(c(Br)n1)[H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H],6,Z2148255657,False
-0.034482758620689655,c1(c(nc(c(c2nc(c(C([N+](C([C@@]3(C(C(OC3([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])s2)[H])c1[H])[H])[H])[H],6,Z4415646668,False
-0.14285714285714285,O=C(N(C(C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])(C1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])c1nn(c(c2c(c(c(c(c2O[H])[H])[H])[H])[H])c1[H])[H],6,PV-002370456505,False
