plip,Smiles,h,enamine_id,enamine_searched
-0.06896551724137931,C(C(N(C(=O)c1c(sc(c2c(c(c(nc2[H])[H])[H])[H])n1)[H])[H])(C1(C(C(C(C([N+]1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H],6,Z3889546193,False
-0.07142857142857142,O=C(C(Sc1c(c(nc2c(c(c(c(c12)[H])[H])[H])[H])[H])[H])([H])[H])c1c(c(c(nc1[H])[H])[H])[H],6,Z1250416940,False
-0.03571428571428571,[H]c1nc([H])c(C#Cn2nc([H])c([H])c2[H])c([H])c1[H],6,,False
-0.06666666666666667,[H]c1nc([H])c([S@@](=O)c2c([H])c([H])c([H])n2[H])c([H])c1[H],6,,False
-0.0,O=C(C(=C(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])N(c1c(nns1)[H])[H],6,Z1820272896,False
-0.14285714285714285,[H]C1=C([H])C(=O)N([S@](=O)c2c([H])nc([H])c([H])c2[H])C1=O,6,,False
-0.07142857142857142,[H]c1nc([H])c(N=C(c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])C([H])([H])[H])c([H])c1[H],6,,False
-0.07142857142857142,C(C(N(C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])C(=O)c1c(nc2nc(c(c(c2c1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,PV-002791283780,False
-0.06896551724137931,O=C([O-])c1c(oc2c1C(N(C(=O)C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])C2([H])[H])([H])[H])[H],6,PV-002712737129,False
-0.06896551724137931,[H]c1nc([H])c([S@@](=O)c2sc([H])c([H])c2[H])c([H])c1[H],6,,False
-0.06666666666666667,[H]c1nc([H])c([S@](=O)N([H])N2C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-0.07142857142857142,[H]c1nc([H])c(Sc2nnnn2-c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])c([H])c1[H],6,,False
-0.1,[H]C1=C([H])C(=O)N(N([H])[S@@](=O)c2c([H])nc([H])c([H])c2[H])C1=O,6,,False
-0.06896551724137931,C(N(c1c(c(c(c(C(=O)N2C(C(F)(c3c(c(c(nc3[H])[H])[H])[H])C2([H])[H])([H])[H])n1)[H])[H])[H])[H])([H])([H])[H],6,Z4295972246,False
-0.0,O=C(C(=C(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])N(c1nnc(n1[H])[H])[H],6,Z771979368,False
-0.10344827586206896,C(N(c1c(c(c(c(C(=O)N2C(C(O[H])(c3c(c(c(nc3[H])[H])[H])[H])C2([H])[H])([H])[H])n1)[H])[H])[H])[H])([H])([H])[H],6,Z4227436370,False
-0.10714285714285714,C(#Cc1c(c(c(c(N(C2(C(C(c3c(c(c(nc3[H])[H])[H])[H])(C2([H])[H])[H])([H])[H])[H])[H])n1)[H])[H])[H])[H],6,Z4158149785,False
-0.06896551724137931,[H]c1nc([H])c([S@](=O)c2c([H])nc([H])c([H])c2[H])o1,6,,False
-0.06896551724137931,[H]c1nc([H])c([S@@](=O)c2oc([H])c([H])c2[H])c([H])c1[H],6,,False
-0.10344827586206896,[H]c1nc([H])c([S@@](=O)c2c([H])nc([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],6,,False
-0.10344827586206896,[H]c1nc([H])c([S@@](=O)c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],6,,False
-0.10714285714285714,C(C(C(C(C(C(O[H])([H])[H])([H])[H])([H])[H])([H])[H])(N(C(=O)C(=C(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z2285221871,False
-0.07142857142857142,O=C(C(=C(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])N(C1=[N+](C(C(S1)([H])[H])([H])[H])[H])[H],6,Z283881728,False
-0.034482758620689655,[H]c1nc([H])c([S@](=O)N([H])c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])c([H])c1[H],6,,False
-0.06896551724137931,[H]c1nc([H])c([S@@](=O)c2nnn([H])n2)c([H])c1[H],6,,False
-0.0,[H]c1nc([H])c(C(=Nc2c([H])nc([H])c([H])c2[H])C([H])([H])[H])s1,6,,False
0.0,O=C(N(c1c(c(c2n(c(c3c(c(c(nc3[H])[H])[H])[H])nc2c1[H])[H])[H])[H])[H])C1(C(=C(C(C(C1([H])[H])([H])[H])([H])[H])[H])[H])[H],6,PV-006466296090,False
-0.10344827586206896,O=C(N(c1c(c(c2n(c(c3c(c(c(nc3[H])[H])[H])[H])nc2c1[H])[H])[H])[H])[H])C1(C(C(C(C([N+]1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H],6,Z3142016584,False
0.0,O=C(N(c1c(c(c2n(c(c3c(c(c(nc3[H])[H])[H])[H])nc2c1[H])[H])[H])[H])[H])[C@]1(C(C(C(C([N+]1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H],6,Z3142016198,False
-0.06896551724137931,[H]c1nc([H])c([S@@](=O)c2c([H])c([H])c([H])c(N([H])[H])c2[H])c([H])c1[H],6,,False
-0.06896551724137931,[H]c1nc([H])c([S@@](=O)c2c([H])nnc([H])c2[H])c([H])c1[H],6,,False
-0.03571428571428571,C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])nc1N(S(=O)(=O)N1C(C(=C(C(C1([H])[H])([H])[H])[H])[H])([H])[H])[H])([H])([H])[H],6,Z4133951163,False
-0.034482758620689655,[H]c1nc([H])c(N(C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])c([H])c1[H],6,,False
-0.03571428571428571,[H]C(=C1C(c2c([H])c([H])c([H])c([H])c2C#N)=NC([H])([H])C1([H])[H])c1c([H])nc([H])c([H])c1[H],6,,False
-0.03571428571428571,C(n1nc(c(C(=O)[O-])c1C(=NOC(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])[H])([H])([H])[H],6,PV-004393822965,False
0.0,O=C(N(c1c(c(c2n(c(c3c(c(c(nc3[H])[H])[H])[H])nc2c1[H])[H])[H])[H])[H])[C@]1(C(OC(C([N+]1([H])[H])([H])[H])([H])[H])([H])[H])[H],6,PV-007052726342,False
-0.03333333333333333,O=C(N(c1c(c(c2n(c(c3c(c(c(nc3[H])[H])[H])[H])nc2c1[H])[H])[H])[H])[H])[C@@]1(C(OC(C([N+]1([H])[H])([H])[H])([H])[H])([H])[H])[H],6,PV-003676729941,False
-0.034482758620689655,O=C(N(c1c(c(c2n(c(c3c(c(c(nc3[H])[H])[H])[H])nc2c1[H])[H])[H])[H])[H])C1(SC(C(C(S1)([H])[H])([H])[H])([H])[H])[H],6,PV-002521081038,False
-0.10714285714285714,O=C1c2c(c(c(c(c2S(=O)(=O)N1C(c1c(c(c(c(c1Oc1c(c(c(nc1[H])[H])[H])[H])[H])[H])[H])[H])([H])[H])[H])[H])[H])[H],6,Z1408376637,False
0.0,O=C(N(c1c(c(c2n(c(c3c(c(c(nc3[H])[H])[H])[H])nc2c1[H])[H])[H])[H])[H])C1(C(SC(C(S1)([H])[H])([H])[H])([H])[H])[H],6,PV-002464715692,False
-0.03333333333333333,[H]c1nc([H])c(N=C(c2c([H])c([H])c([H])c([H])c2C#N)C([H])([H])[H])c([H])c1[H],6,,False
0.0,O=C(N(c1c(c(c2n(c(c3c(c(c(nc3[H])[H])[H])[H])nc2c1[H])[H])[H])[H])[H])C1(C(C(C(C(S1)([H])[H])([H])[H])([H])[H])([H])[H])[H],6,Z3091664056,False
0.0,O=C(N(c1c(c(c2n(c(c3c(c(c(nc3[H])[H])[H])[H])nc2c1[H])[H])[H])[H])[H])[C@@]1(C(C(C(C([N+]1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H],6,Z3142016186,False
-0.03333333333333333,O=C(N(c1c(c(c2n(c(c3c(c(c(nc3[H])[H])[H])[H])nc2c1[H])[H])[H])[H])[H])C1(C(OC(C([N+]1([H])[H])([H])[H])([H])[H])([H])[H])[H],6,PV-003676729942,False
-0.10344827586206896,[H]c1nc([H])c([S@@](=O)c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])c([H])c1[H],6,,False
-0.0,[H]c1nc([H])c(N=C(c2c([H])nnc([H])c2[H])C([H])([H])[H])c([H])c1[H],6,,False
-0.06896551724137931,[H]c1nc([H])c([S@@](=O)N2C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-0.03571428571428571,O=C(C(=C(c1c(c(c(c2c(nc(c(c12)[H])[H])[H])[H])[H])[H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H],6,Z1646081069,False
-0.13793103448275862,[H]c1nc([H])c([S@@](=O)N2C([H])([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])C2([H])[H])c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(C([H])([H])c2nnc([H])n2-c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])c([H])c1[H],6,,False
-0.03571428571428571,[H]c1nc([H])c(C#Cc2c([H])nc([H])c([H])c2[H])o1,6,,False
