cnnaffinity,Smiles,h,enamine_id,enamine_searched
-6.80739,C(C(c1c(nc(C(c2nc(c3c(c(c(F)c(c3[H])[H])[H])[H])nn2C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])n1[H])[H])([H])[H])([H])([H])[H],6,PV-003978559709,False
-6.19533,O(c1c(c(nc(c1C(c1nc(c2c(c(c(c(c2[H])[H])[H])[H])[H])nn1C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])[H])[H],6,PV-003067197931,False
-6.20156,C(c1c(c(c2nn(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])c(C(c3c(c(c(n3[H])[H])[H])[H])([H])[H])n2)c(c(c1F)[H])[H])[H])([H])([H])[H],6,PV-003613484126,False
-6.34438,C(c1c(c(c2nn(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])c(C(c3c(sc(n3)[H])[H])([H])[H])n2)c(c(c1F)[H])[H])[H])([H])([H])[H],6,PV-004398212052,False
-6.63563,C(C(C(C(C([H])([H])[H])(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C(N2C(C(C(F)(F)F)(C(C(C2=O)([H])[H])([H])[H])[H])([H])[H])([H])[H])n1)[H])([H])[H])([H])[H])([H])([H])[H],6,PV-006887321264,False
-6.6308,C(c1c(c(c2nn(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])c(C(C(c3nc(c(F)c(n3)[H])[H])([H])[H])([H])[H])n2)c(c(c1F)[H])[H])[H])([H])([H])[H],6,PV-006668141585,False
-6.57973,O=C1C(C(F)(F)F)(C(C(C(N1C(c1nc(C2(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H],6,PV-006936093261,False
-6.0404,c1(c(c(c(c2nn(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])c(C(c3c(c(nn3[H])[H])[H])([H])[H])n2)c(c1[H])[H])[H])[H])[H],6,PV-001975789357,False
-6.20008,C(c1c(c(c2nn(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])c(C(c3noc(c3[H])[H])([H])[H])n2)c(c(c1F)[H])[H])[H])([H])([H])[H],6,PV-001971256130,False
-6.75529,c1(c(nc(c(C(n2nc(c3c(c(nc(c3[H])[H])[H])[H])nc2C(c2c(nc(C3(C(C3([H])[H])([H])[H])[H])n2[H])[H])([H])[H])([H])[H])c1[H])[H])[H])[H],6,PV-003766376103,False
