combo1,Smiles,h,enamine_id,enamine_searched
-0.3803491978041117,[H]N=c1sc([H])c(C(=O)c2c([H])c([H])c(Cl)c([H])c2[H])n1-c1c([H])nc([H])c([H])c1[H],6,,False
-0.620521000108814,[H]c1nc([H])c([C@]2([H])C([H])([H])N([H])C([H])([H])[C@@]2([H])N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,,False
-0.17950275446689073,[H]C(=C(Br)c1c([H])nc([H])c([H])c1[H])c1c([H])c([H])c([H])c(Cl)c1Cl,6,,False
-0.4756061079028146,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c(c2C(C(C(c2c1F)([H])[H])([H])[H])([H])[H])[H])[H],6,PV-006818151094,False
-1.2805739291791878,[H]c1nc([H])c(N([H])Sc2oc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,,False
-0.42958473117192203,C(C1(C(C(C(C(OC(=O)c2c(c(nn2c2c(c(c(nc2[H])[H])[H])[H])[H])[H])([H])[H])(C1([H])[H])[H])([H])[H])([H])[H])[H])([H])([H])[H],6,PV-003326922496,False
-0.3784568233339668,c1(c(nc(c(C([N+](C(c2c(c(c3c(c(nc(c3c2[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])c1[H])[H])[H])[H],6,PV-002384926855,False
-0.6687157488505376,[H]C(=C([H])[C@@]1([H])SC([H])([H])C(=O)N1c1c([H])nc([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],6,,False
-0.3636021625784347,O=C(C(O[H])([H])[H])N(C(C(O[H])([H])[H])(C(O[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])[H],6,PV-002154411435,False
-1.1891449036042863,O(c1nc(nc2nc(c(N(C(C([N+]3(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(c3c(c(c(nc3[H])[H])[H])[H])[H])[H])nc12)[H])[H])[H],6,Z5111561152,False
-0.2059971070039586,O=C(C(=C(C1=C(c2c(c(c(c(c2OC1([H])[H])[H])[H])[H])[H])[H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H],6,Z1029482556,False
-0.8206983137556731,[H]OC(=O)c1c(C([H])([H])C2(N([H])C(=O)c3c([H])nc([H])c([H])c3[H])C([H])([H])C2([H])[H])c(C([H])([H])[H])nn1[H],6,,False
-0.5684938606090699,O=C(C(N(C(=O)[C@]1(C(c2c(c(c(c(c2N1[H])[H])[H])[H])[H])([H])[H])[H])[H])([H])[H])N(c1c(c(c(nc1[H])[H])[H])[H])[H],6,PV-003381421128,False
-0.7327588769268266,[H]c1nc([H])c([C@]2([H])C([H])([H])N([H])C([H])([H])[C@@]2([H])N([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,,False
-0.9779573224749409,O=C(N(C(C(C1(C(C(C1([H])[H])([H])[H])([H])[H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])c1c(c2c(c(nc(c2[H])[H])[H])[H])c(nn1[H])[H],6,Z5563240340,False
-0.6391652399974639,[H]C(=C([H])[C@]([H])(c1c([H])nc([H])c([H])c1[H])N([H])[H])c1c([H])c([H])c([H])c([H])c1[H],6,,False
-0.9466169646133158,O=C(N(N(c1c(nnc2c(c(c(c(c12)[H])[H])[H])[H])[H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H],6,Z1199918793,False
-0.40302751544640414,[H]N=c1sc([H])c(C(=O)c2c([H])c([H])nc([H])c2[H])n1-c1c([H])nc([H])c([H])c1[H],6,,False
-0.5553570867520716,O=C(C(N(C(=O)[C@@]1(C(c2c(c(c(c(c2N1[H])[H])[H])[H])[H])([H])[H])[H])[H])([H])[H])N(c1c(c(c(nc1[H])[H])[H])[H])[H],6,PV-003381421127,False
-0.22195333516294574,[H]C(=C([H])c1c([H])c(-c2c([H])nc([H])c([H])c2[H])c([H])n([H])c1=O)c1c([H])c([H])c([H])c([H])c1[H],6,,False
-0.657938986307951,[H]c1nc([H])c([C@@]2([H])C(=O)N([H])C(=O)N2C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
-0.6437263213205895,C(c1c(c(c(c(c1n1nc(c(C(=O)N(C(c2c(c(c(nc2[H])[H])[H])[H])(C2(C(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])c1N([H])[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z1672388680,False
-0.787059620244625,[H]c1nc([H])c([C@]([H])(C(=O)[C@]2([H])N=C(N([H])[H])OC2([H])[H])N([H])[H])c([H])c1[H],6,,False
-0.9518141111868652,[H]c1nc([H])c(N2N=C(C([H])([H])c3sc([H])c([H])c3[H])C([H])([H])C([H])([H])C2=O)c([H])c1[H],6,,False
-0.21638169538839638,[H]c1nc(N([H])C([H])([H])C(=S)c2c([H])nc([H])c([H])c2[H])sc1[H],6,,False
-0.2261845937856314,[H]c1nc([H])c(-c2ssc(=S)c2C([H])([H])n2c([H])nc([H])c2[H])c([H])c1[H],6,,False
-0.5603298285421912,O(c1c(c(c(c(c1c1nnc(C([N+](C(C(C2(C(C(OC2([H])[H])([H])[H])([H])[H])[H])([H])[H])(c2c(c(c(nc2[H])[H])[H])[H])[H])([H])[H])([H])[H])o1)[H])[H])[H])[H])[H],6,Z5018068556,False
-0.5863790715882802,O=C1C(C(C(C(SC(C(C(=O)N(c2c(c(c(nc2[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])(C(N1[H])([H])[H])[H])([H])[H])([H])[H],6,Z3342669086,False
-0.40753903636326455,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])N(C1(C(C(Sc2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])([H])[H])[H])[H],6,Z166694112,False
-0.20413602004230763,[H]C(=C(Cl)c1c([H])c([H])c([H])c2nc([H])c([H])c([H])c12)c1c([H])nc([H])c([H])c1[H],6,,False
-0.47110226585263504,[H]C1=C(C([H])([H])OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N(c2c([H])nc([H])c([H])c2[H])C1=O,6,,False
-5.475307878548833e-06,[H]C(=C(Br)c1c([H])nc([H])c([H])c1[H])c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12,6,,False
-0.3944627127569031,[H]N=c1sc([H])c(C(=O)c2c([H])c([H])c(F)c([H])c2[H])n1-c1c([H])nc([H])c([H])c1[H],6,,False
-0.5515593056853731,[H]c1nc([H])c([C@]2([H])C([H])([H])N([H])C([H])([H])[C@@]2([H])N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
-0.22082364711484442,C(C(C1(C(C(C([N+](C(C([H])([H])[H])(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])[H])([H])[H])(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])([H])[H],6,Z2978255464,False
-0.4032199167234563,[H]N=c1sc([H])c(C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])n1-c1c([H])nc([H])c([H])c1[H],6,,False
-0.20224053779873477,[H]c1nc([H])c([C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c([H])c(Cl)c3Cl)C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-0.41925056222314494,C(SC(C(C(=O)N(c1nnnn1c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z4365800594,False
-0.738968717971096,C(C(c1c(C(C(=O)N(C(C(C(C(O[H])([H])[H])([H])[H])([H])[H])(c2c(c(c(nc2[H])[H])[H])[H])[H])[H])([H])[H])c2c(c(c(c(c2o1)[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z5539017473,False
-0.4372710698423303,[H]c1nc([H])c(C(=O)N([H])C2(C([H])([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-6.814951778732188e-06,C(C(C(c1nn(C2(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])c(c2c(c(c(nc2[H])[H])[H])[H])n1)([H])[H])([H])[H])([H])([H])[H],6,PV-001979274124,False
-0.5332545848633647,[H]C(=C([H])[C@]1([H])C([H])([H])N([H])C([H])([H])[C@@]1([H])c1c([H])nc([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],6,,False
-0.5078150883718465,Clc1c(C(N(c2c(c(c(nc2[H])[H])[H])[H])[H])([H])[H])c(c(c2c1nc(n2[H])[H])[H])[H],6,PV-003125992819,False
-0.8475627391805203,C(C(n1nnc(C([H])([H])[H])c1C(N(C(=O)N(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z2771481512,False
-0.20990216025347008,[H]C1=C(c2c([H])nc([H])c([H])c2[H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C1([H])[H],6,,False
-0.756410430267578,O=C(N(C(C(C1(C(C(C1([H])[H])([H])[H])([H])[H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])c1c(c2c(c(c(s2)[H])[H])[H])nnn1[H],6,Z5563231162,False
-0.7270055989272413,O(c1c(c(c(c2c(c(c(N(C(C([N+]3(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(c3c(c(c(nc3[H])[H])[H])[H])[H])[H])nc12)[H])[H])[H])[H])[H])[H],6,Z5111561326,False
0.0,C(c1nn(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])c(c2nn(c3c(c(c(c(c23)[H])[H])[H])[H])[H])n1)([H])([H])[H],6,PV-001975941787,False
-0.21363507890178346,[H]c1nc([H])c(S(=O)(=O)c2c([H])c([H])c(F)c(F)c2[H])c([H])c1[H],6,,False
-0.4627876956562007,[H]C([H])=C(c1c([H])nc([H])c([H])c1[H])C([H])([H])N([H])C([H])([H])c1sc([H])c([H])c1[H],6,,False
-0.680307065289249,[H]c1nc([H])c(C([H])([H])c2c([H])nn([H])c2C#Cc2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-0.24204622026606235,[H]c1nnc(-c2c([H])nc([H])c([H])c2[H])nc1C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],6,,False
