cnnaffinity,Smiles,h,enamine_id,enamine_searched
-4.81066,C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(c2c(c(c(F)s2)[H])[H])n1)([H])([H])[H],6,PV-006785172513,False
-4.0663,[H]C([H])=C([H])c1nn([H])c(=S)n1-c1c([H])nc([H])c([H])c1[H],6,,False
-6.46729,C(SC(C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C(c2c(c(c(c(c2Cl)[H])[H])[H])[H])([H])[H])n1)([H])[H])([H])[H])([H])([H])[H],6,PV-007100746495,False
0.0,[H]c1nc([H])c(-n2c(-n3c([H])c([H])c([H])c3[H])nn([H])c2=S)c([H])c1[H],6,,False
-5.42777,[H]c1nc([H])c(-n2c([H])c(C(=O)N([H])c3c([H])c([H])c(Cl)c([H])c3[H])n([H])c2=S)c([H])c1[H],6,,False
-4.64149,[H]c1nc([H])c(-n2c([H])c([N+](=O)[O-])n([H])c2=S)c([H])c1[H],6,,False
-3.55069,[H]c1nc([H])c(-n2c(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])nn([H])c2=S)c([H])c1[H],6,,False
-5.34518,[H]c1nc([H])c(-n2c([H])c(S(=O)(=O)c3c([H])c([H])c([H])c([H])c3[H])n([H])c2=S)c([H])c1[H],6,,False
-4.68876,[H]OC(=O)C([H])([H])c1nn([H])c(=S)n1-c1c([H])nc([H])c([H])c1[H],6,,False
-4.88668,C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(c2c(nc(Cl)n2[H])[H])n1)([H])([H])[H],6,PV-007057793854,False
-4.61839,C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(c2c(oc(Cl)c2[H])[H])n1)([H])([H])[H],6,PV-007162813070,False
-4.72083,[H]c1nc([H])c(-n2c([H])c(N([H])C(=O)C([H])([H])[H])n([H])c2=S)c([H])c1[H],6,,False
-5.4024,[H]c1nc([H])c(N2C(=O)N([H])C(=O)[C@]2([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2Cl)c([H])c1[H],6,,False
-4.88243,[H]c1nc([H])c(-n2c([H])c(N([H])C([H])(C([H])([H])[H])C([H])([H])[H])n([H])c2=S)c([H])c1[H],6,,False
-4.59974,C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(c2c(oc(Cl)n2)[H])n1)([H])([H])[H],6,PV-006716925463,False
-5.01972,[H]c1nc([H])c(-n2c([H])c(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])n([H])c2=S)c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(-n2c(-c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)nn([H])c2=S)c([H])c1[H],6,,False
-4.3149,[H]c1nc([H])c(-n2c([H])c([H])c([H])c2N([H])C(=O)C([H])([H])[H])c([H])c1[H],6,,False
-5.01142,[H]C([H])=C([H])C(=O)N([H])c1c([H])n(-c2c([H])nc([H])c([H])c2[H])c(=S)n1[H],6,,False
-4.82401,[H]c1nc([H])c(-n2c([H])c(S(=O)(=O)N([H])[H])n([H])c2=S)c([H])c1[H],6,,False
-4.97163,[H]c1nc([H])c(-n2c([H])c(N([H])c3c([H])c([H])c([H])c([H])c3[H])n([H])c2=S)c([H])c1[H],6,,False
-3.93723,[H]c1nc([H])c(C(=O)c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c([H])c1[H],6,,False
-4.92186,[H]c1nc([H])c(-n2c([H])c(N([H])C([H])([H])C([H])([H])C([H])([H])[H])n([H])c2=S)c([H])c1[H],6,,False
-4.50513,[H]ON([H])C(=O)c1c([H])n(-c2c([H])nc([H])c([H])c2[H])c(=S)n1[H],6,,False
-5.60027,Clc1c(c(c(c(c1C(c1nc(C2(C(C2([H])[H])([H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])[H])[H])[H],6,PV-007035605157,False
-4.29997,[H]c1nc([H])c(-n2c(C([H])([H])Cl)nn([H])c2=S)c([H])c1[H],6,,False
