combo1,Smiles,h,enamine_id,enamine_searched
-0.5409795619589607,O=C(C(C(Sc1c(c(Br)c(nc1[H])[H])[H])([H])[H])([H])[H])N(c1c(c(c(nc1[H])[H])[H])[H])[H],6,PV-002552471024,False
-0.7036029054000592,C([N+](C(c1c(c(nn1[H])[H])[H])([H])[H])(C1(c2c(c(c(nc2[H])[H])[H])[H])C(C1([H])[H])([H])[H])[H])([H])([H])[H],6,Z4274275178,False
-0.41858660872645903,C([C@@](N(C(=O)N1C(C(=O)N(c2c(c(c(nc12)[H])[H])[H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,PV-003685979296,False
-0.4185089301530285,C(C(N(C(=O)N1C(C(=O)N(c2c(c(c(nc12)[H])[H])[H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,PV-002957618870,False
-0.24409410538986073,C(C([N+](C(C1(C(C(C(c2c(c(c(nc12)[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,Z3339273807,False
-0.810795789397787,C([C@](N(C(=O)N1C(C(Oc2nc(c(nc12)[H])[H])([H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,Z4416329623,False
-0.42600560432229484,C([C@@](N(C(=O)N1C(C(Oc2nc(c(nc12)[H])[H])([H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,Z4416331626,False
-0.4309718503727064,C(C(N(C(=O)N1C(C(Oc2nc(c(nc12)[H])[H])([H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,Z4416334979,False
-0.40216421712138095,[H]O[C@@]([H])(c1c([H])nc([H])c([H])c1[H])C1(OC([H])([H])c2c([H])nc([H])c([H])c2[H])C([H])([H])C([H])([H])C1([H])[H],6,,False
-0.4919242730869052,[H]c1nc([H])c(C([H])([H])c2c([H])c([H])c([H])n2-c2nc([H])c([H])n2[H])c([H])c1[H],6,,False
-0.6912885870019487,[H]c1nc([H])c(N([H])N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,,False
-0.46412906395069986,[H]ON(C(=O)N([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])n1c([H])nc([H])c1[H],6,,False
-0.38653603533455705,C(C1(C(c2c(c(c(nc2N(C(=O)C(C(C([H])([H])[H])(c2c(c(c(nc2[H])[H])[H])[H])[H])([H])[H])C1([H])[H])[H])[H])[H])([H])[H])[H])([H])([H])[H],6,PV-006754695788,False
-0.23601103371490528,[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-0.49130432140789915,[H]c1nc([H])c(C([H])([H])N([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
-0.5817806889833667,c1(c(nc(c(C(C([N+]2(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(N(c2nc3nc(c(c(c3s2)[H])[H])[H])[H])[H])c1[H])[H])[H])[H],6,Z5111560375,False
-0.9703019931541591,[H]c1nc([H])c([C@]2([H])C(=O)N([H])C([H])([H])[C@@]2([H])c2nc3c([H])c([H])c([H])c([H])c3c([H])c2[H])c([H])c1[H],6,,False
-0.6742376248105895,C(=C(C(N(C(c1c(c(F)c(c(c1[H])[H])[H])[H])([H])[H])C(=O)N(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])[H])([H])[H],6,PV-006414161361,False
-0.5048075975233131,[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])c([H])c1[H],6,,False
-0.2304794197711724,c1(c(nc(c(C(N(c2nc(nc3nc(c(nc23)[H])[H])[H])[H])([H])[H])c1[H])[H])[H])[H],6,Z1502712455,False
-0.2556133084930292,[H]c1nc([H])c(ON([H])C([H])([H])c2sc([H])c([H])c2[H])c([H])c1[H],6,,False
-0.7395850430209538,[H]c1nc([H])c(C2(C(=O)N([H])C3([H])C([H])([H])C3([H])[H])OC([H])([H])C([H])([H])O2)c([H])c1[H],6,,False
-0.9563258558168123,O=C1N(C(C(C(=O)N(C(C(O[H])([H])[H])(c2c(c(c(nc2[H])[H])[H])[H])[H])[H])(c2c(c(c(c(c12)[H])[H])[H])[H])[H])([H])[H])[H],6,PV-002208243174,False
-0.5813551056898456,[H]O[C@@]([H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])n(-c2c([H])nc([H])c([H])c2[H])c(=O)n([H])c1=O,6,,False
-0.5776743970744803,O=C(N(C(C(C(C(C([N+]1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])C1(c2c(c(c(nc2[H])[H])[H])[H])C(C1([H])[H])([H])[H],6,Z2231856720,False
-0.5463054550447665,C(Oc1c(c(c(c(c1C(=C(C(=O)N(C(C(O[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])[H])[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z1474325168,False
-0.7017456606502531,N(c1c(c(c2nc(N(C(C([N+]3(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(c3c(c(c(nc3[H])[H])[H])[H])[H])[H])sc2c1[H])[H])[H])([H])[H],6,Z5111562462,False
-0.8023718517516015,O=C(C(C1=C(C([N+](C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])N(C(C([N+]1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H],6,Z5087616776,False
