combo1,Smiles,h,enamine_id,enamine_searched
-0.39873823829126065,C(C(c1c(c(c(nc1[H])[H])[H])[H])(c1noc(C(C(C(C([N+]2(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])n1)[H])([H])([H])[H],6,Z3809367320,False
-1.003411854776889,C([C@](N(C(=O)c1c(c(c(c2c(c(O[H])nc(c12)[H])[H])[H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,PV-002574341677,False
-0.44389428401056347,C(C1(c2c(nc(c(c2C(C(N1C(=O)N(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z3405468160,False
0.0,C(C1(c2c(c(c(nc2C(C(N1C(=O)N(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z3501931264,False
-0.5067225970293916,O=C(N(N(C(=S)N(C1(C(C([N+](C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])C(O[H])(c1c(c(c(nc1[H])[H])[H])[H])[H],6,Z4211589548,False
-0.2043521974820904,[H]c1nc([H])c([C@]2(C([H])([H])OC([H])([H])C3([H])C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-0.6762061157869115,[H]c1nc([H])c(-n2nc(C(=O)N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c(=O)c([H])c2[H])c([H])c1[H],6,,False
-0.4507466255618136,[H]c1nc([H])c(N(N([H])c2nc(C([H])([H])[H])c([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,,False
-0.5537989544308051,O=C(C(OC(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])N(c1c(nc(s1)[H])[H])[H],6,PV-002548520282,False
-0.40852135951803753,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])C(=O)N1C(C(c2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])([H])[H],6,Z1833856531,False
-6.1548774210400954e-06,[H]c1nc([H])c(-c2snnc2C(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-0.4545544385859283,C(C1(C(N(C(=O)C(N1C(=O)c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])([H])[H])[H])([H])([H])[H],6,Z4066990548,False
-0.23443015909598067,[H]c1nc([H])c(-c2c(C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])nc([H])c([H])c2[H])c([H])c1[H],6,,False
-0.5254330613205624,[H]c1nc([H])c(-c2nc([H])c(OC([H])([H])C3([H])C([H])([H])C3([H])[H])n2[H])c([H])c1[H],6,,False
-0.6647682246728338,C(C(C(N(C(=O)C(C(N1C(=O)C(C(C1=O)([H])[H])([H])[H])([H])[H])([H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z1348869099,False
-0.3990374012381602,O=C(C(SC(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])N(c1c(nc(s1)[H])[H])[H],6,Z2227488179,False
-0.8972159556367763,C(C(c1c(C(=O)N2C(C(C(C(c3c(c(c(nc3[H])[H])[H])[H])(C2([H])[H])[H])([H])[H])([H])[H])([H])[H])c(c(n1[H])[H])[H])([H])[H])([H])([H])[H],6,Z2779614024,False
0.0,N(c1c(c(c2C(C(N(C(=O)N(c3c(c(c(nc3[H])[H])[H])[H])[H])C(c2c1[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H],6,PV-006666699040,False
-0.7051066578772158,C(C(C([H])([H])[H])(C(C(=O)N(n1c(nn(c1=O)[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z1976359389,False
-0.4278231725662166,[H]c1nc([H])c(N([H])c2c([H])nn([H])c2C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-0.44877340256832,[H]C1=C(c2c([H])nc([H])c([H])c2[H])C([H])([H])C([H])([H])[C@]1([H])N1C([H])([H])C([H])([H])[C@@]([H])(N(C([H])([H])[H])C([H])([H])[H])C1([H])[H],6,,False
-0.7241974956301441,C(OC(=O)C([N+](C(c1nc(c(c(n1)[H])[H])[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,PV-002982468732,False
-0.5894079170161074,C([C@@](N(C(=O)c1c(c(c(c2c(c(O[H])nc(c12)[H])[H])[H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,PV-002862133813,False
