cnnaffinity,Smiles,h,enamine_id,enamine_searched
-6.51304,O=c1c(c(c(C(C(c2nc(c3c(c(F)c(c(c3[H])[H])[H])[H])nn2C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])nn1[H])[H])[H],6,PV-004379605091,False
-6.13152,Fc1c(c(c(c(c1C(C(c1nc(c2c(c(c(c(n2)[H])[H])[H])[H])nn1C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H],6,PV-003587637678,False
-6.388,C(c1c(C(c2nc(c3c(c(c(Cl)c(c3[H])[H])[H])[H])nn2C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])c(nn1C([H])([H])[H])[H])([H])([H])[H],6,PV-005465253561,False
-6.57824,Fc1c(c(c(C(C(c2nc(c3nc(c(s3)[H])[H])nn2C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])c(c1F)[H])[H])[H],6,PV-005091738286,False
-6.6498,C(c1nc(c(n1C(C(c1nc(c2c(c(c(F)c(c2[H])[H])[H])[H])nn1C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H],6,PV-004074759529,False
-6.60014,C(c1nc(c(n1C(C(c1nc(c2c(c(c(Cl)c(c2[H])[H])[H])[H])nn1C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H],6,PV-004743245682,False
-6.61412,Fc1c(c(c(C(C(c2nc(c3nc(c(s3)[H])[H])nn2C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])c(F)c1[H])[H])[H],6,PV-004752048359,False
-6.64101,Fc1c(c(c(F)c(C(C(c2nc(c3nc(c(s3)[H])[H])nn2C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])c1[H])[H])[H],6,PV-006032463889,False
-6.41166,Clc1noc(C(C(c2nc(c3c(c(c(c(c3[H])[H])[H])[H])[H])nn2C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])c1[H],6,PV-006289272473,False
-6.63455,C(c1c(c(c(c(C(c2nc(C3(C([N+](C([H])([H])[H])(C(C(O3)([H])[H])([H])[H])[H])([H])[H])[H])nn2c2c(c(c(nc2[H])[H])[H])[H])([H])[H])c1Cl)[H])[H])[H])([H])([H])[H],6,PV-006801789479,False
-5.26346,Fc1c(c(c(c(F)c1C(C(c1nc(c2nc(c(s2)[H])[H])nn1C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H],6,PV-004491228042,False
-6.56065,Fc1c(c(c(c(c2nn(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])c(C(c3noc(C4(C(C4([H])[H])([H])[H])[H])c3[H])([H])[H])n2)c1[H])[H])[H])[H],6,PV-005801174493,False
-6.42348,C(c1noc(C(C(c2nc(c3c(c(F)c(c(c3[H])[H])[H])[H])nn2C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])c1[H])([H])([H])[H],6,PV-003966375876,False
-6.52244,c1(c(c(c(C(C(c2nc(c3c(sc(c3[H])[H])[H])nn2C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])nc1[H])[H])[H])[H],6,PV-003271809970,False
-6.34118,C(c1noc(C(C(c2nc(c3c(c(c(c(c3[H])[H])[H])[H])[H])nn2C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])c1[H])([H])([H])[H],6,PV-003337922327,False
-6.52917,C(c1nn(c(C(C(c2nc(c3c(c(c(Cl)c(c3[H])[H])[H])[H])nn2C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])c1[H])[H])([H])([H])[H],6,PV-005797026332,False
-6.54471,Fc1c(c(c(c(C(c2nc(c3nc(c(s3)[H])[H])nn2C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])c1F)[H])[H])[H],6,PV-006128345598,False
-6.33307,C(Oc1c(c(c(c(c1C(c1nc(c2c(c(F)c(nc2[H])[H])[H])nn1C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])[H])[H])([H])([H])[H],6,PV-006085953512,False
