cnnaffinity,Smiles,h,enamine_id,enamine_searched
-6.22348,C(OC(C([H])([H])[H])(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C(c2c(C([H])([H])[H])c(c(c(c2C([H])([H])[H])[H])[H])[H])([H])[H])n1)[H])([H])([H])[H],6,PV-007147056422,False
-5.21705,[H]c1nc([H])c([C@@]2([H])C(=O)N([H])C(=O)N2C(=O)N([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.31246,[H]c1nc([H])c(-c2nc([H])c([H])c(-c3c([H])c([H])c([H])c4c3c([H])c([H])n4[H])c2[H])c([H])c1[H],6,,False
0.0,C(n1c(c(Cl)c(C(c2nc(C3(C(C(=C(C(C3([H])[H])([H])[H])[H])[H])([H])[H])[H])nn2c2c(c(c(nc2[H])[H])[H])[H])([H])[H])n1)[H])([H])([H])[H],6,PV-006769399436,False
-5.22007,C(C(Sc1nn(c(c2c(c(c(nc2[H])[H])[H])[H])n1)[H])(C(=O)c1c(c(c(c(c1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z1095447707,False
-6.39858,O=c1c(c(c(c(n1C(C(C(c1nc(C2(C(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H],6,PV-006728531518,False
-6.7346,C(S(=O)c1c(c(c(c(c1C(c1nc(C2(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])[H])[H])[H])([H])([H])[H],6,PV-007095858650,False
-6.23568,C(c1c(Cl)c(nn1C(c1nc(C2(C(C(=C(C(C2([H])[H])([H])[H])[H])[H])([H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])([H])([H])[H],6,PV-006738623406,False
-6.70205,C(Oc1c(c(c(c(c1C(c1nc(C2(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])[H])[H])[H])([H])([H])[H],6,PV-006848360859,False
-6.76039,C(c1c(c(c(C([H])([H])[H])n1C(c1nc(C2(C(C(=C(C(C2([H])[H])([H])[H])[H])[H])([H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])[H])([H])([H])[H],6,PV-006994482809,False
