cnnaffinity,Smiles,h,fid
-4.15294,[H]O[C@@]([H])(C(=O)N([H])c1c([H])c([H])nc([H])c1[H])c1c([H])nc([H])c([H])c1[H],6,32859
-0.0,[H]c1nc([H])c(-c2nc([H])c(-c3nc4c([H])c([H])c([H])c([H])c4o3)n2[H])c([H])c1[H],6,17991
-4.38128,[H]c1nc([H])c(O[C@]([H])(C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,8356
-4.29947,[H]c1nc([H])c(N=Nc2c(OC([H])([H])[H])nc([H])c([H])c2[H])c([H])c1[H],6,25751
-4.37814,[H]c1nc([H])c(-c2nc([H])n(C([H])([H])N([H])C([H])([H])C([H])([H])[H])c2[H])c([H])c1[H],6,40596
-4.2,[H]ON([H])C(=O)C([H])=C([H])N=C([H])c1c([H])nc([H])c([H])c1[H],6,23240
-5.10061,[H]c1nc([H])c(-c2c([H])nc(C([H])([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c([H])c2[H])c([H])c1[H],6,32358
-4.80759,[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])([H])[C@]2([H])c2c(C([H])([H])[H])noc2C([H])([H])[H])c([H])c1[H],6,24578
-4.35043,[H]c1nc([H])c([C@@]([H])(c2c([H])sc([H])c2[H])C([H])([H])[H])c([H])c1[H],6,11334
-4.55324,[H]c1nc([H])c([C@@]([H])(Oc2c([H])c([H])c([H])c(Br)c2[H])C([H])([H])[H])c([H])c1[H],6,23755
-4.1963,[H]c1nc([H])c(C2=C([C@]([H])(N([H])[H])C([H])([H])[H])C(=O)N([H])C2=O)c([H])c1[H],6,44281
-4.82953,[H]Oc1c([H])c([H])c([H])c(-c2nnn(-c3c([H])nc([H])c([H])c3[H])c2[H])c1[H],6,4864
-3.60543,[H]OC([H])([H])C([H])=C([H])c1c([H])nc([H])c([H])c1[H],6,1826
-4.42565,[H]c1nc([H])c(C([H])([H])C([H])([H])C([H])([H])n2nc(OC([H])([H])[H])oc2=O)c([H])c1[H],6,34415
-4.15623,[H]c1nc([H])c(S(=O)(=O)C([H])([H])c2nn(C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,37045
-4.5408,[H]c1nc([H])c(SN([H])C(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,23825
-3.70221,[H]C([H])=C([H])N([H])S(=O)(=O)c1c([H])nc([H])c([H])c1[H],6,11709
-4.31565,[H]c1nc([H])c(-c2c([H])c([H])c([H])c(N3C([H])([H])C([H])([H])C3([H])[H])c2[H])c([H])c1[H],6,32244
-3.94613,[H]C([H])=C([H])C([H])([H])ON1C([H])([H])C([H])([H])N(c2c([H])nc([H])c([H])c2[H])C([H])([H])C1([H])[H],6,20733
-3.59878,[H]O[C@@]([H])(C(=O)N1C([H])([H])C([H])(c2c([H])nc([H])c([H])c2[H])C1([H])[H])C([H])([H])[H],6,16687
-3.64119,[H]c1nc([H])c(C#CC([H])([H])F)c([H])c1[H],6,33124
-4.20913,[H]N=[N+]=NN([H])C(=S)c1c([H])nc([H])c([H])c1[H],6,43066
-3.9814,[H]c1nc([H])c(N(C([H])([H])[H])C([H])([H])N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,33653
-4.29434,[H]c1nc([H])c(N([H])C(=O)C([H])([H])[C@]2([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H],6,46216
-4.65035,[H]c1nc([H])c(-c2nnc(-c3c([H])c([H])c([H])c([H])c3F)s2)c([H])c1[H],6,7697
-4.301,[H]c1nc([H])c(N([H])C(=O)C(=O)c2sc([H])c([H])c2[H])c([H])c1[H],6,29502
-4.20466,[H]O[C@]1([H])C([H])([H])N(C(=S)N([H])c2c([H])nc([H])c([H])c2[H])C([H])([H])C1([H])[H],6,22167
-4.79077,[H]c1nc([H])c(OC(=O)N([H])c2nc3c([H])c([H])c([H])c([H])c3s2)c([H])c1[H],6,12862
-3.34327,[H]c1nc([H])c(N(C([H])([H])[H])C([H])([H])C([H])([H])F)c([H])c1[H],6,33153
-3.99851,[H]c1nc([H])c(C#CN([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,19224
-4.7458,[H]c1nc([H])c(S(=O)(=O)N([H])C(=O)C(=O)N([H])C([H])([H])C([H])([H])OC([H])([H])[H])c([H])c1[H],6,23370
-4.59686,[H]c1nc([H])c(C([H])([H])S(=O)(=O)C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,2446
-4.84454,[H]c1nc([H])c(C(=O)N([H])S(=O)(=O)C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,21771
-4.81034,[H]c1nc([H])c(-c2nc(-c3c([H])nc([H])c([H])c3[H])c([H])s2)c([H])c1[H],6,1252
-4.3799,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([H])c2[C@@]2([H])C([H])([H])[C@@]2([H])N([H])[H])c([H])c1[H],6,39149
-4.62418,[H]c1nc(N([H])C(=S)c2c([H])nc([H])c([H])c2[H])c([H])c([H])c1[H],6,2666
-3.9864,[H]c1nc([H])c(C(=O)N(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,15147
-4.3901,[H]c1nc([H])c(N([H])C(=S)N([H])C(=O)OC([H])([H])C([H])([H])[H])c([H])c1[H],6,31867
-4.13399,[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C(=O)N([H])c1c([H])nc([H])c([H])c1[H],6,42016
-4.62968,[H]c1nc([H])c(N(C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])c([H])c1[H],6,16769
-4.56772,[H]C#CC([H])([H])Oc1nc([H])c(-c2c([H])nc([H])c([H])c2[H])n1[H],6,36292
-4.76705,[H]c1nc([H])c(C(=O)N2C([H])([H])C([H])(C(=O)c3c([H])c([H])c([H])c([H])c3[H])C2([H])[H])c([H])c1[H],6,5986
-4.17505,[H]c1nc([H])c(S(=O)(=O)N([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])c([H])c1[H],6,12909
-3.72087,[H]N=C(N([H])[H])N([H])C(=O)c1c([H])nc([H])c([H])c1[H],6,15201
-4.40826,[H]c1nc([H])c(OC(=O)N([H])C(=O)C([H])([H])C([H])([H])[H])c([H])c1[H],6,22830
-4.76577,[H]ON([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])c1nc([H])c(-c2c([H])nc([H])c([H])c2[H])n1[H],6,48092
-4.56073,[H]OP(=O)(O[H])C([H])(N([H])C([H])([H])S(=O)(=O)c1c([H])nc([H])c([H])c1[H])P(=O)(O[H])O[H],6,34045
-4.94664,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])nc(-c2c([H])c([H])c3c(c2[H])c([H])c([H])n3[H])c1[H],6,19089
-4.47504,[H]c1nc([H])c(N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,32328
-4.58275,[H]c1nc([H])c(N2C([H])([H])C([H])([H])C([H])(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],6,1935
-4.22246,[H]c1nc(N([H])C([H])([H])c2c([H])nc([H])c([H])c2[H])c([H])c([H])c1[H],6,20800
-4.60623,[H]c1nc(N([H])[H])c([H])nc1C(=O)C([H])([H])c1c([H])nc([H])c([H])c1[H],6,44120
-5.09027,[H]c1nc(OC([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c(-c2c([H])nc([H])c([H])c2[H])n1,6,27577
-4.00507,[H]c1nc([H])c(N(C(=O)C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,5648
-4.18854,[H]c1nc([H])c(C2(c3c([H])nc([H])c([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])s1,6,41488
-0.0,[H]c1nc([H])c(-c2c([H])nc(-c3c([H])c([H])c4c(c3[H])OC([H])([H])C([H])([H])O4)c([H])c2[H])c([H])c1[H],6,13658
-4.27369,[H]c1nc([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c1[H],6,38115
-4.16337,[H]OP(=O)(O[H])c1nnc(-c2c([H])nc([H])c([H])c2[H])s1,6,49497
-4.96207,[H]c1nc([H])c(C(=O)N([H])S(=O)(=O)C(=O)c2sc([H])c([H])c2[H])c([H])c1[H],6,29571
-4.90729,[H]c1nc([H])c(-c2nc(N([H])c3c([H])c([H])c(F)c([H])c3[H])no2)c([H])c1[H],6,42441
-5.04132,[H]c1nc([H])c(N([H])C(=O)[C@]([H])(c2c([H])c([H])c([H])c([H])c2Cl)C([H])([H])[H])c([H])c1[H],6,6283
-4.68514,[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])c1nc(-c2c([H])nc([H])c([H])c2[H])sc1[H],6,24450
-4.25998,[H]c1nc([H])c(-c2c([H])c([H])nc(C(=O)N([H])[H])c2[H])c([H])c1[H],6,1776
-4.00146,[H]c1nc([H])c(C2(C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,7988
-5.09742,[H]OC(=O)c1c([H])c([H])c([H])c(-c2nc([H])n(-c3c([H])nc([H])c([H])c3[H])c2[H])c1[H],6,14295
-5.52536,[H]c1nc([H])c(-c2c([H])c([H])c(-c3c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c3[H])c([H])c2[H])c([H])c1[H],6,17321
-4.2195,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([H])c2C(=O)C([H])([H])C([H])([H])[H])c([H])c1[H],6,26449
-4.38212,[H]c1nc([H])c(C([H])([H])c2c([H])c([H])nc(C([H])([H])[H])c2[H])c([H])c1[H],6,22000
-3.90471,[H]c1nc([H])c(SN(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,12625
-4.38371,[H]c1nc([H])c(C(=O)N([H])[C@@]([H])(c2c([H])nc(N([H])[H])nc2[H])C([H])([H])[H])c([H])c1[H],6,40837
-5.11129,[H]c1nc([H])c(-c2c([H])c([H])c(N([H])c3c([H])c([H])c([H])c([H])c3C(=O)N([H])[H])c([H])c2[H])c([H])c1[H],6,36021
-3.71531,[H]C(=O)S(=O)(=O)C([H])([H])c1c([H])nc([H])c([H])c1[H],6,8146
-4.94216,[H]c1nc([H])c([C@@]([H])(C(=O)N([H])c2nc([H])c(C(F)(F)F)c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,35382
-4.91293,[H]c1nc([H])c(-c2nc([H])n(N([H])C([H])([H])c3sc([H])c([H])c3[H])c2[H])c([H])c1[H],6,44396
-4.47738,[H]c1nc([H])c(-c2c([H])c([H])c([H])c(C([H])([H])C([H])([H])OC([H])([H])[H])c2[H])c([H])c1[H],6,16444
-4.41832,[H]c1nc([H])c(C2(C([H])([H])n3c([H])nc([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,11288
-5.07835,[H]c1nc([H])c(-c2nnc(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,47493
-4.84223,[H]Oc1c([H])c(O[H])c([H])c(-n2nc([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])c1[H],6,43361
-4.15016,[H]c1nc([H])c(C([H])([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c1[H],6,35700
-4.44654,[H]c1nc([H])n(C([H])([H])N([H])C(=O)[C@]([H])(c2c([H])nc([H])c([H])c2[H])C([H])([H])[H])n1,6,43882
-4.72644,[H]c1nc([H])c([C@]2([H])N(c3c([H])sc([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,11379
-3.7638,[H]c1nc([H])c(OC2([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,15105
-4.3936,[H]c1nc([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C2([H])[H])c([H])c1[H],6,44508
-5.01386,[H]c1nc([H])c(C(=O)N([H])C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3o2)c([H])c1[H],6,17913
-4.17902,[H]c1nc([H])c(N(C([H])([H])[H])S(=O)(=O)C([H])([H])C([H])([H])[H])c([H])c1[H],6,569
-4.65329,[H]c1nc([H])c(C#CC([H])([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,10424
-3.95537,[H]c1nc([H])c(OC([H])([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,1207
-4.41922,[H]c1nc([H])c(C(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,19747
-4.45057,[H]c1nc([H])c(C(=NOC2([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])N([H])[H])c([H])c1[H],6,32599
-4.29573,[H]c1nc([H])c(Oc2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])c([H])c1[H],6,8205
-3.49485,[H]c1nc([H])c(C(=O)OC([H])([H])C([H])([H])N([H])[H])c([H])c1[H],6,19104
-4.28493,[H]c1nc([H])c(C([H])([H])ON(C([H])([H])[H])C([H])([H])c2c([H])nc([H])c([H])c2[H])c([H])c1[H],6,31154
-4.70953,[H]c1nc([H])c(Sc2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c1[H],6,17325
-4.80751,[H]ON([H])C(=O)C([H])=C([H])c1nc(-c2c([H])nc([H])c([H])c2[H])no1,6,23242
-4.43271,[H]c1nc([H])c(N([H])C(=O)N([H])c2c([H])nnc([H])c2[H])c([H])c1[H],6,44718
-4.74493,[H]c1nc([H])c(N(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[H])c([H])c1[H],6,20948
-5.15663,[H]c1nc([H])c(N([H])[C@]([H])(c2c([H])n([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])[H])c([H])c1[H],6,14628
-5.21265,[H]c1nc([H])c(-c2nc([H])c([H])c(N3C([H])([H])C([H])([H])N(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])C3([H])[H])c2[H])c([H])c1[H],6,28975
-4.40744,[H]c1nc([H])c(N(C([H])([H])[H])S(=O)(=O)N([H])C2([H])C([H])([H])C2([H])[H])c([H])c1[H],6,22369
-4.74296,[H]c1nc([H])c(-c2nc(N(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])c([H])s2)c([H])c1[H],6,38250
