cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.54048,C(C([N+](C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])(C(c1c(c(c(c2c(nc(c(c12)[H])[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])([H])[H],6,PV-002451377787,False
-5.44584,[H]c1nc([H])c(-c2c([H])n(C(=O)N([H])c3c([H])c([H])nc([H])c3[H])c(=S)n2[H])c([H])c1[H],6,,False
-4.3416,O=C([O-])c1c(oc2c1C(N(C(=O)C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])C2([H])[H])([H])[H])[H],6,PV-002712737129,False
-6.03672,C(n1c(c(c2nc(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])nn2C(C(F)(F)F)([H])[H])c2c(c(c(c(c12)[H])[H])[H])[H])[H])([H])([H])[H],6,PV-005726478247,False
-4.76028,C(=C(C([C@@](N(c1nc(C(F)(F)F)nc(c1[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])[H])([H])[H],6,PV-004278084611,False
-4.81645,[H]Oc1c([H])c(Cl)c([H])c([H])c1OC([H])([H])N([H])c1c([H])nc([H])c([H])c1[H],6,,False
-4.67,[H]Oc1c([H])c([H])c([H])c([H])c1-n1c([H])nnc1-c1c([H])nc([H])c([H])c1[H],6,,False
-5.1487,[H]c1nc([H])c(-c2c([H])c([H])n(C(=O)N([H])c3c([H])c([H])nc([H])c3[H])c2[H])c([H])c1[H],6,,False
-5.3002,C(C(C(OC(=O)c1nc(c(c(c1C(F)(F)F)[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z4399341627,False
-6.21332,C(Oc1c(c(c2C(C(C(C(c3nc(c4c(c(c(nc4[H])[H])[H])[H])nn3C(C(F)([H])[H])([H])[H])(c2c1[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H],6,PV-003290352460,False
-6.0666,C(=C(C(C(n1nc(c2c(c(c(nc2[H])[H])[H])[H])nc1C(C1(OC(C(c2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H],6,PV-006796984388,False
-6.49737,FC(F)(F)C(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c(c(nc2c1C(C(C2([H])[H])([H])[H])([H])[H])[H])[H])([H])[H],6,PV-003198876105,False
-5.8837,c1(c(nc(c(c2nn(C3(C(C3([H])[H])([H])[H])[H])c(C(C3(OC(C(c4c(c(c(c(c34)[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])n2)c1[H])[H])[H])[H],6,PV-003301813219,False
