cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.21756,[H]Oc1c([H])c(Cl)c([H])c([H])c1ON1C(=O)N([H])C(c2c([H])nc([H])c([H])c2[H])=C([H])C1([H])[H],6,,False
-5.10014,[H]c1nc([H])c(-c2c(N([H])C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])nn2[H])c([H])c1[H],6,,False
-5.07156,C(N(C(=O)N(c1c(n(nc1c1c(c(c(c(c1[H])[H])[H])[H])[H])[H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])([H])[H],6,Z1882639973,False
-4.69547,[H]OP(=O)(O[H])C(F)(F)c1c(N([H])c2c([H])nc([H])c([H])c2[H])c([H])nn1[H],6,,False
-5.27798,[H]c1nc([H])c(-n2nnc([H])c2Oc2c([H])c([H])c([H])c(Cl)c2[H])c([H])c1[H],6,,False
-4.58368,[H]c1nc([H])c(-c2nc(C(=O)c3c([H])c([H])c([H])c([H])c3[H])n([H])n2)c([H])c1[H],6,,False
-5.22251,[H]ON([H])C(=O)C([H])=C([H])C1(C(=O)N([H])c2c([H])nc([H])c([H])c2[H])C([H])([H])C1([H])[H],6,,False
-5.60523,[H]c1nc([H])c(-c2c([H])c([H])nc(C([H])([H])c3c([H])c([H])c(Cl)c(Cl)c3[H])c2[H])c([H])c1[H],6,,False
-4.91056,[H]c1nc([H])c(-c2c([H])c([H])c([H])n2Oc2c([H])c([H])c([H])c(Cl)c2[H])c([H])c1[H],6,,False
-6.0323,O=C(C(c1c(sc(c2c(c(c(nc2[H])[H])[H])[H])n1)[H])([H])[H])N(c1c(c(c(c2c(c(Br)c(nc12)[H])[H])[H])[H])[H])[H],6,Z2087504377,False
-6.52914,C(C1(C([H])([H])[H])C(C(C(C1(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c(nc2c(nn(c2c1[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H],6,PV-005345293025,False
-4.48506,[H]c1nc([H])c(-c2c([H])n([H])n(-n3nc([H])c([H])c3[H])c2=O)c([H])c1[H],6,,False
