cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.57665,[H]c1nc([H])c(Oc2c([H])nn([H])c2-c2sc(Cl)c([H])c2[H])c([H])c1[H],6,,False
-5.82686,[H]c1nc([H])c(-c2c3c(nn2[H])C([H])([H])[C@]([H])(c2c([H])c([H])c(F)c([H])c2F)C3([H])[H])c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(-c2c(C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4s3)c([H])nn2[H])c([H])c1[H],6,,False
0.0,C(C(C(C(C(n1nc(c2c(c(c(nc2[H])[H])[H])[H])nc1C1(C(C(n2c(nc(c2C1([H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H],6,PV-001974958225,False
-6.88324,C(C(C1(C(C1([H])[H])([H])[H])[H])(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c(c(F)c(c2nc(c(nc12)[H])[H])[H])[H])[H])([H])([H])[H],6,PV-004752072582,False
-5.48063,[H]c1nc([H])c(-c2c([H])n(-c3nc(C(F)(F)F)c([H])c([H])c3[H])c(=O)n([H])c2=O)c([H])c1[H],6,,False
-5.7037,FC(C(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c2C(C(C(C(c2c(n1[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H],6,PV-003840329384,False
-4.30237,[H]C(=C([H])S(=O)(=O)C([H])([H])c1c([H])nc([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],6,,False
-6.51761,C(C(C([H])([H])[H])(N1C(C(c2nc(c3c(c(c(nc3[H])[H])[H])[H])nn2C(C(C(F)(F)F)([H])[H])([H])[H])(C(C(C1=O)([H])[H])([H])[H])[H])([H])[H])[H])([H])([H])[H],6,PV-005814305195,False
-4.99143,[H]c1nc([H])c([C@]2([H])C([H])([H])N([H])C(=O)[C@@]2([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-4.85891,[H]c1nc([H])c([C@@]2([H])C([H])([H])c3nn([H])c(C#N)c3C2([H])[H])c([H])c1[H],6,,False
-4.72719,Fc1c(c(OC(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])c(nc1Cl)[H])[H],6,PV-005485683526,False
-4.77259,[H]c1nc(C([H])([H])[S@@](=O)c2c([H])nc([H])c([H])c2[H])nc(C(F)(F)F)c1[H],6,,False
-5.36372,[H]c1nc([H])c(C(C(=O)c2c([H])c([H])c3c(c([H])nn3[H])c2[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,,False
-5.10551,[H]c1nc(N([H])C(=Nc2c([H])nc([H])c([H])c2[H])N([H])[H])nc(C(F)(F)F)c1[H],6,,False
-6.21966,C(C(C(n1nc(c2c(c(c(nc2[H])[H])[H])[H])nc1C(C1(C(C(Oc2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H],6,PV-003250508233,False
-4.63371,Fc1c(c(C(N(c2c(c(c(nc2[H])[H])[H])[H])[H])([H])[H])c(nc1Cl)[H])[H],6,PV-002283467399,False
-4.98206,[H]C(=C(F)c1c([H])c([H])c2c(c([H])nn2[H])c1[H])c1c([H])nc([H])c([H])c1[H],6,,False
-5.21068,O=C1C(=C(c2c(c(c(c(c2Br)[H])[H])[H])[H])[H])SC(=S)N1c1c(c(c(nc1[H])[H])[H])[H],6,Z44355195,False
-5.29238,[H]c1nc([H])c(-c2c(-c3nc(OC([H])([H])[H])c([H])c([H])c3[H])c([H])c([H])c(=O)n2[H])c([H])c1[H],6,,False
-4.82134,[H]c1nc([H])c(-c2c(-c3c([H])c([H])nn3C([H])([H])[H])nc([H])n2[H])c([H])c1[H],6,,False
-5.0496,[H]c1nc(N([H])[C@]2([H])C([H])([H])N([H])C(=O)[C@@]2([H])c2c([H])nc([H])c([H])c2[H])c([H])c([H])c1[H],6,,False
-5.1732,[H]C(=C1SC(=O)N([H])C1=O)c1c([H])c(=O)n(-c2c([H])nc([H])c([H])c2[H])c(=O)n1[H],6,,False
-4.61864,[H]C([H])=C(c1c([H])nc([H])c([H])c1[H])c1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H],6,,False
-5.82865,c1(c(nc(c([C@@]2(C([C@]2(c2nc(c3c(c(c(c4c3c(c(n4[H])[H])[H])[H])[H])[H])no2)[H])([H])[H])[H])c1[H])[H])[H])[H],6,PV-003080499187,False
-5.0743,[H]c1nc([H])c(N2C(=O)C(=O)N(c3c([H])c([H])c(Cl)c([H])c3Cl)C2=O)c([H])c1[H],6,,False
-4.91848,[H]C(=C(Br)c1c([H])nc([H])c([H])c1[H])c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])O2,6,,False
-6.1753,C(C(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c(nc2n(c(c(c2n1)[H])[H])[H])[H])(C(F)(F)F)[H])([H])([H])[H],6,PV-004781643718,False
-5.21831,C(C(C([N+](C(c1c(nc(c2c(c(c(c(c12)[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,PV-002760016227,False
0.0,[H]N=c1sc([H])c(C([H])([H])c2c([H])c([H])c(Cl)c(Cl)c2[H])n1-c1c([H])nc([H])c([H])c1[H],6,,False
