combo1,Smiles,h,enamine_id,enamine_searched
-0.18196891465163134,O=C(C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])OC(C(c1c(c(nc2c(c(c(c(c12)[H])[H])[H])[H])[H])[H])([H])[H])([H])[H],6,PV-003036483732,False
-1.018285993979743,N#CC(C(N(C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])C(=O)C1(C(c2c(c(c(c(c2N(C1=O)[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H],6,Z3667013851,False
-0.5822682161561836,O=C(C1(C(Oc2c(c(c(c(c2C1([H])[H])[H])[H])[H])[H])([H])[H])[H])N1C(C(C(C([C@]1(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H],6,Z2965408346,False
-1.071359330573521,O=C1N(c2c(c(c(c(c2C(C1(C(=O)N(C(C(C(O[H])([H])[H])([H])[H])([H])[H])C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])([H])[H])[H])[H])[H])[H])[H],6,Z3668083575,False
0.0,C(OC(C(N(C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])C(=O)C1(C(c2c(c(c(c(c2N(C1=O)[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z3667229517,False
-0.514049638605129,O=C(N(C(C(C([N+](C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])C1(C(c2c(c(c(c(c2N(C1=O)[H])[H])[H])[H])[H])([H])[H])[H],6,Z4053183766,False
-0.5196035102584478,O=C1N(c2c(c(c(c(c2C(C1(C(=O)N1C(C(OC(=O)C1(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])[H])[H])[H])[H])[H],6,PV-007035801240,False
-0.3159049751235572,O=C(C(C1(C(C2(C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])C(O1)([H])[H])([H])[H])[H])([H])[H])N([C@](C(C(O[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H],6,Z4226453304,False
-0.35955364023568914,C(C(C(OC(=O)C1(C(C2(C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])C(O1)([H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z4399335934,False
-1.1261233394784491,C(OC(C(C(N(C(=O)C1(C(C2(C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])C([N+]1([H])[H])([H])[H])([H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z4065691259,False
-0.7141048355275086,O=C(N(C(C(O[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])C1(C(C2(C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])C([N+]1([H])[H])([H])[H])([H])[H])[H],6,Z4064111205,False
-0.4153505976302517,C(C(C(C([N+](C(C1(C(C2(C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])C(O1)([H])[H])([H])[H])[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z2772642534,False
-1.1604280842860855,C(=C(C([C@@](N(C(=O)C(C1(C(C2(C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])C(O1)([H])[H])([H])[H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])[H])([H])[H],6,Z4228956522,False
-0.8681455316939661,C(OC(C(C(N(C(=O)C1(C(C2(C(C(SC(C2([H])[H])([H])[H])([H])[H])([H])[H])C([N+]1([H])[H])([H])[H])([H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z4065690675,False
-0.5307102878935102,O=C(N(C(C(O[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])C1(C(C2(C(C(SC(C2([H])[H])([H])[H])([H])[H])([H])[H])C([N+]1([H])[H])([H])[H])([H])[H])[H],6,Z4064110400,False
-0.541528687105987,C(C(C(C(N(C(=O)C(C([N+]1(C(C(C(C([N+](C([H])([H])[H])([H])[H])(C1([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z4654416443,False
-0.580429947338526,C(OC1(C(C(C(C(C(N(C(=O)N(C2(c3c(c(c(nc3[H])[H])[H])[H])C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])(C1([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])([H])[H],6,Z4258113040,False
-0.4227896542228894,C(N(C(=O)c1c(Cl)c2c(c(c1[H])[H])n(nc2[H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])([H])[H],6,PV-002731983057,False
-0.44852874909877455,C(c1c(C(=O)N(C([H])([H])[H])c2c(c(c(nc2[H])[H])[H])[H])c(c(c2c1c(nn2[H])[H])[H])[H])([H])([H])[H],6,PV-003753517813,False
-0.3379976779467895,O=C(N(C(C(C(C(O[H])([H])[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])c1c(c2c(nn1)OC(C(S2)([H])[H])([H])[H])[H],6,Z5539027701,False
-0.5586702652158565,C(OC(C(C(C(N(C(=O)c1c(c2c(nn1)OC(C(S2)([H])[H])([H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z5541903267,False
