plip,Smiles,h,enamine_id,enamine_searched
-0.21428571428571427,O=C(N(C(C(C1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])c1c(c(c(c(n2c(nc(n2)[H])[H])n1)[H])[H])[H],6,Z5603941859,False
-0.10714285714285714,O=c1c(c(N(C(C(c2c(c(c(nc2[H])[H])[H])[H])([N+]2(C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])c2c(c(c(c(c2o1)[H])[H])[H])[H])[H],6,Z3647491583,False
-0.17857142857142858,O(c1c(c(c(c2c(N(C(C(c3c(c(c(nc3[H])[H])[H])[H])([N+]3(C(C(OC(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])c(c(nc12)[H])[H])[H])[H])[H])[H],6,Z1957894916,False
-0.10714285714285714,C(Oc1c(c(c2n(c(C(=O)N3C(C([C@@]4(C(C([C@]34c3c(c(c(nc3[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])c(c2n1)[H])[H])[H])[H])([H])([H])[H],6,Z4406753625,False
-0.07142857142857142,Fc1c(c(c(c2c(N(C(C(c3c(c(c(nc3[H])[H])[H])[H])([N+]3(C(C(OC(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])c(c(nc12)[H])[H])[H])[H])[H],6,Z1828857792,False
-0.10344827586206896,Clc1c(c(c(c2c(N(C(C(c3c(c(c(nc3[H])[H])[H])[H])([N+]3(C(C(OC(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])c(c(nc12)[H])[H])[H])[H])[H],6,Z2091648475,False
-0.14285714285714285,C(c1c(c(c(c2c(N(C(C(c3c(c(c(nc3[H])[H])[H])[H])([N+]3(C(C(OC(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])c(c(nc12)[H])[H])[H])[H])[H])([H])([H])[H],6,Z1439373242,False
-0.10344827586206896,Brc1c(c(c(c2c(N(C(C(c3c(c(c(nc3[H])[H])[H])[H])([N+]3(C(C(OC(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])c(c(nc12)[H])[H])[H])[H])[H],6,Z1378390913,False
-0.13793103448275862,c1(c(nc(c(C(C(N(c2c(c(nc3nc(c(c(c23)[H])[H])[H])[H])[H])[H])([H])[H])([N+]2(C(C(OC(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])c1[H])[H])[H])[H],6,Z2792414065,False
-0.1724137931034483,Clc1c(c(c2nc(c(c(N(C(C(c3c(c(c(nc3[H])[H])[H])[H])([N+]3(C(C(OC(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])c2c1[H])[H])[H])[H])[H],6,Z1378390395,False
