cnnaffinity,Smiles,h,enamine_id,enamine_searched
-6.26459,Fc1c(c(c2nc(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])nn2C(C(F)(F)[H])([H])[H])c2c(nc(c(c2c1[H])[H])[H])[H])[H],6,PV-005652589937,False
-5.75552,c1(c(nc(c(C(c2nn(C3(C(C3([H])[H])([H])[H])[H])c(c3c(c(c4nc(sc4c3[H])[H])[H])[H])n2)([H])[H])c1[H])[H])[H])[H],6,PV-003214747487,False
-5.61483,C(=C(C1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])(c1nc(C2(c3c(c(c(nc3[H])[H])[H])[H])C(C2([H])[H])([H])[H])no1)[H],6,Z2444458772,False
-5.53754,O(c1c(c(c(c(c1C(C(N(c1nc(c2c(c(c(nc2[H])[H])[H])[H])c(s1)[H])[H])([H])[H])([H])[H])[H])[H])[H])[H])[H],6,PV-002783204227,False
-6.29831,FC(F)(F)C(C(n1nc(c2c(c(c(nc2[H])[H])[H])[H])nc1C1(C(C(C(n2nc(c(c12)[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H],6,PV-004008281989,False
-5.78126,C(C(n1nc(c2c(c(c(nc2[H])[H])[H])[H])nc1c1nn(c2nc(c(Br)c(c12)[H])[H])[H])([H])[H])([H])([H])[H],6,PV-005106299246,False
-6.39566,C(C(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1nc(nc2c1C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])(C(F)(F)F)[H])([H])([H])[H],6,PV-005943051440,False
-6.55237,C(n1c(c2c(n1)C(C(C(C2(c1nc(c2c(c(c(nc2[H])[H])[H])[H])nn1C(C(C(F)(F)F)([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])([H])[H],6,PV-005687853969,False
-6.72522,FC(F)(F)C(C(n1nc(c2c(c(c(nc2[H])[H])[H])[H])nc1C1(C(C(C(c2c1nc(n2[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H],6,PV-003935463020,False
-6.36073,c1(c(nc(c(C(c2nn(C3(C(C3([H])[H])([H])[H])[H])c(c3c(c(c(c4nc(c(n34)[H])[H])[H])[H])[H])n2)([H])[H])c1[H])[H])[H])[H],6,PV-003333598722,False
