cnnaffinity,Smiles,h,enamine_id,enamine_searched
-6.34168,C(C(C(n1nc(c2c(c(c(nc2[H])[H])[H])[H])nc1C(N1C(=O)C(F)(F)Oc2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H],6,PV-005558587038,False
-5.51956,[H]c1nc([H])c(Oc2c([H])nn([H])c2-c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H],6,,False
-5.56929,c1(c(c(c(c2nn(c3c(c(c(c4c3n(c(n4)[H])[H])[H])[H])[H])c(C(C(Oc3c(c(c(nc3[H])[H])[H])[H])([H])[H])([H])[H])n2)c(c1[H])[H])[H])[H])[H],6,PV-006416793958,False
-6.62958,Fc1c(c(c2nc(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])nn2c2c(c(nnc2[H])[H])[H])c2n(c(c(c2c1[H])[H])[H])[H])[H],6,PV-004347289767,False
-4.41186,[H]ON=C([H])c1nc2sc([H])c(-c3c([H])nc([H])c([H])c3[H])n2n1,6,,False
-5.63302,[H]c1nc([H])c(S(=O)(=O)N([H])C(=O)c2c([H])c([H])c([H])c(Br)c2[H])c([H])c1[H],6,,False
-4.63452,[H]c1nc([H])c(-c2c([H])nsc2N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
-5.01647,[H]c1nc([H])c(-c2c(C(=O)N([H])C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])sc([H])c2[H])c([H])c1[H],6,,False
-4.01906,[H]N=[N+]=Nn1nc([H])c([H])c1-c1c([H])nc([H])c([H])c1[H],6,,False
-5.41683,[H]C(=C(Cl)c1c([H])nc([H])c([H])c1[H])c1nc(C(F)(F)F)c([H])c([H])c1[H],6,,False
-5.66272,[H]c1nc([H])c(C2(c3nnc(C([H])([H])c4c([H])c([H])c([H])c([H])c4Cl)o3)C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.69299,[H]c1nc([H])c(-c2nn3c(C([H])([H])c4c([H])c([H])c([H])c([H])c4Cl)c([H])nc3s2)c([H])c1[H],6,,False
-4.55395,[H]c1nc([H])c(C(F)(F)C([H])([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],6,,False
-4.8263,[H]c1nc([H])c(N([H])C(=O)[C@@]([H])(c2nc(C(F)(F)F)c([H])c([H])c2[H])N([H])[H])c([H])c1[H],6,,False
-4.75009,[H]OP(=O)(O[H])C(F)(F)c1c([H])c([H])c(=O)n([H])c1-c1c([H])nc([H])c([H])c1[H],6,,False
-4.86055,[H]c1nc([H])c(C2=C(C([H])([H])c3c([H])c([H])c([H])c([H])c3Cl)C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-4.90594,[H]c1nc([H])c(-c2sc(N([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c([H])c2[H])c([H])c1[H],6,,False
-4.92454,[H]ON=C([H])c1nc(-c2c([H])nc([H])c([H])c2[H])c(=O)n([H])c1[H],6,,False
-4.80685,[H]c1nc([H])c([C@@]2([H])C([H])([H])c3nn([H])c(N=C=S)c3C2([H])[H])c([H])c1[H],6,,False
-4.82362,[H]c1nc([H])c(-c2c([H])nc([H])c([H])c2[H])c(N2C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C2([H])[H])n1,6,,False
-5.54563,[H]c1nc([H])c(-c2c([H])c(=O)n(-c3c([H])nc([H])c4c([H])c([H])c([H])c([H])c34)n2[H])c([H])c1[H],6,,False
0.0,[H]C1=C(c2nc([H])c([H])c([H])c2C(F)(F)F)C([H])([H])C([H])([H])[C@]1([H])c1c([H])nc([H])c([H])c1[H],6,,False
-4.7196,[H]ON([H])C(=O)C([H])=C([H])C([H])([H])[C@@]([H])(Cl)c1c([H])nc([H])c([H])c1[H],6,,False
-4.68847,[H]c1nc([H])c(-c2c([H])c([H])c([H])c(-c3nnn([H])n3)c2[H])c([H])c1[H],6,,False
-4.72974,[H]c1nc([H])c([C@]2([H])N([H])C(=O)O[C@@]2([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-6.19373,C(C1(C([H])([H])[H])OC(C(C1(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c(nc2c(c(n(c2c1[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H],6,PV-004499933331,False
-4.31227,[H]c1nc([H])c(-n2c(-c3nnn([H])n3)nc([H])c2[H])c([H])c1[H],6,,False
-4.49698,[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])[C@@]1(c2c([H])nc([H])c([H])c2[H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[C@@]1([H])C2([H])[H],6,,False
-5.25928,[H]N=c1sc([H])c(-c2c([H])nc([H])c([H])c2[H])n1Oc1c([H])c([H])c(F)c([H])c1[H],6,,False
-4.68312,[H]c1nc([H])c(-c2nc(SC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])no2)c([H])c1[H],6,,False
-5.07002,[H]O[C@@]([H])(c1c([H])c([H])c([H])c([H])c1[H])c1nn([H])c(=O)n1-c1c([H])nc([H])c([H])c1[H],6,,False
-5.29424,[H]C(=C1C(c2nnc(C([H])([H])[H])o2)=NC([H])([H])C1([H])[H])c1c([H])nc([H])c([H])c1[H],6,,False
-5.54645,FC(C(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1nn(c2c1C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H],6,PV-001988569366,False
-4.37643,[H]OC([H])([H])C([H])([H])c1nc([H])c([H])c(-c2c([H])nc([H])c([H])c2[H])n1,6,,False
-4.74357,[H]O[C@]([H])(C1=C([H])[C@@]([H])(c2c([H])nc([H])c([H])c2[H])C([H])([H])C1([H])[H])c1c([H])c([H])c([H])c([H])c1[H],6,,False
-4.92243,[H]c1nc([H])c(-n2c(=O)c([H])c(N([H])C([H])([H])c3c([H])c([H])nc([H])c3[H])n2[H])c([H])c1[H],6,,False
