cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.32044,[H]c1nc([H])c(N([H])C(=O)C2(Oc3c([H])c([H])c([H])c(Cl)c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-4.15194,[H]c1nc([H])c(C([H])([H])[C@@]([H])(Br)c2oc([H])c([H])c2[H])c([H])c1[H],6,,False
-4.89515,[H]c1nc([H])c(OC(=O)[C@@]([H])(c2sc(Cl)c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,,False
-5.25723,O(C(c1nc(c2c(c(C(F)(F)F)c(c(c2[H])[H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H],6,PV-006959012792,False
-4.84126,[H]c1nc([H])c(-n2c(=O)c(N3C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C3([H])[H])c([H])n2[H])c([H])c1[H],6,,False
-5.55589,C(C(c1nc(c2c(c(C(F)(F)F)c(c(c2[H])[H])[H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])([H])[H],6,PV-007136515337,False
-6.51222,C(c1nc2c(c3nc(C(c4c(c(c(nc4[H])[H])[H])[H])([H])[H])nn3C3(C(C3([H])[H])([H])[H])[H])c(c(c(c2o1)[H])[H])[H])([H])([H])[H],6,PV-003053899628,False
-5.65824,[H]c1nc([H])c([C@@]2([H])C([H])([H])c3nn([H])c(-c4c([H])c([H])c([H])c5c([H])c([H])c([H])nc45)c3C2([H])[H])c([H])c1[H],6,,False
-5.41172,[H]c1nc([H])c(-c2c([H])c([H])c(=O)n(N([H])c3c([H])c([H])nc([H])c3[H])c2[H])c([H])c1[H],6,,False
-4.61789,C(C(=C(C(=O)N(C(C(=O)c1c(c(c(Br)c(c1[H])[H])[H])[H])([H])[H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])([H])[H],6,PV-006495185893,False
0.0,[H]c1nc([H])c(-c2sc([H])c(-c3nc4c([H])c([H])c([H])c([H])c4o3)c2[H])c([H])c1[H],6,,False
-5.86929,O(c1nc(c(c(c1c1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nn1C1(C(C(C(F)(F)C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])[H],6,PV-005430767820,False
-6.09143,FC(F)(F)C(C(n1nc(c2c(c(c(nc2[H])[H])[H])[H])nc1C1(C(Oc2c(c(c(c(c2O1)[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H],6,PV-004461247182,False
-4.96208,O=C(C(C(c1nc(C2(c3c(c(c(nc3[H])[H])[H])[H])C(C2([H])[H])([H])[H])no1)([H])[H])([H])[H])N1C(C(OC(C1([H])[H])([H])[H])([H])[H])([H])[H],6,Z1990259103,False
-5.61436,[H]c1nc([H])c(C2(C(=O)N([H])N(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.6531,c1(c(nc(c(c2noc(C(n3nc(c4c(c(c(c(c34)[H])[H])[H])[H])[H])([H])[H])n2)c1[H])[H])[H])[H],6,Z1169947910,False
-5.64167,[H]c1nc([H])c(-n2c([H])c(C([H])([H])c3c([H])c([H])c([H])c([H])c3Cl)c([H])c([H])c2=O)c([H])c1[H],6,,False
-6.56255,C(c1c(C(c2nc(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])nn2c2c(c(c(c3c2n(c(n3)[H])[H])[H])[H])[H])([H])[H])nc(n1[H])[H])([H])([H])[H],6,PV-005774780728,False
-5.58247,[H]c1nc([H])c(-n2c([H])c(-c3sc(Cl)c([H])c3[H])n([H])c2=S)c([H])c1[H],6,,False
-5.21479,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c(-c2nc3c([H])c([H])c([H])c([H])c3n2[H])o1,6,,False
-4.72292,C(C(N(C(=O)N(c1c(c(nc(C(F)(F)F)c1[H])[H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,PV-003389856325,False
-4.90591,[H]c1nc([H])c(-c2c(N([H])C(=O)C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])nc([H])n2[H])c([H])c1[H],6,,False
-4.78402,[H]c1nc([H])c(C2=NC([H])([H])C([H])([H])N2C([H])([H])N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-4.26727,[H]C([H])=C(N([H])c1c([H])c([H])nc([H])c1[H])C([H])([H])c1c([H])nc([H])c([H])c1[H],6,,False
-4.99474,C(C(C(N(C(=O)N(c1c(c(c(c(C([H])([H])[H])c1Br)[H])[H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z4344499507,False
-5.19404,[H]c1nc([H])c(SC(F)(F)F)c(-c2c([H])nc([H])c([H])c2[H])n1,6,,False
-5.16227,[H]c1nc([H])c(-n2c([H])c(C([H])([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.34781,FC(F)(F)c1c(c(c(nc1N1C(C(C(C1(C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H],6,Z4027349328,False
-6.50812,Fc1c(nc(c2nc(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])nn2c2c(c(c(c3c2n(c(n3)[H])[H])[H])[H])[H])c(F)c1[H])[H],6,PV-006430159377,False
-6.45757,C(c1c(nc(c2nc(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])nn2c2c(c(c(c3c2n(c(n3)[H])[H])[H])[H])[H])c(F)c1[H])[H])([H])([H])[H],6,PV-006427082538,False
-5.44293,[H]c1nc([H])c(-c2nc(C([H])([H])c3c([H])c([H])c([H])c([H])c3Cl)oc2[H])c([H])c1[H],6,,False
-4.09289,[H]OP(=O)(O[H])C(F)(F)C1=NC([H])([H])C([H])([H])N1c1c([H])nc([H])c([H])c1[H],6,,False
-5.08025,[H]c1nc(-c2c([H])n(-c3c([H])nc([H])c([H])c3[H])c(=O)n2[H])sc1[H],6,,False
-4.49156,[H]c1nc([H])c(-n2c([H])c(-c3c([H])nc([H])c([H])c3[H])c([H])c([H])c2=O)o1,6,,False
-4.8514,[H]c1nc([H])c(C(=S)Sc2c([H])c([H])c3c([H])c([H])n([H])c3c2[H])c([H])c1[H],6,,False
-5.23543,[H]c1nc([H])c(-n2c([H])c([H])c(C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2=O)c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(-c2c([H])n(SC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c(=S)n2[H])c([H])c1[H],6,,False
-6.36768,C(C(c1c(c(nn1C([H])([H])[H])[H])[H])(c1nc(c2c(c(c(nc2[H])[H])[H])[H])nn1C(C(C(F)(F)F)([H])[H])([H])[H])[H])([H])([H])[H],6,PV-003134978583,False
-6.12457,[H]c1nc([H])c(-c2c([H])c([H])c(=O)n(-c3c([H])c([H])c4c(c3[H])c([H])c([H])n4[H])c2[H])c([H])c1[H],6,,False
-5.2129,[H]c1nc([H])c(C(=O)N([H])C2(c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.53963,O=C([C@@]1(C(C(c2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])([H])[H])[H])N1C(C(C(C1(C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H],6,Z4051744038,False
-4.52227,[H]c1nc([H])c(N([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],6,,False
-5.57943,O=C(C1(C(C(c2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])([H])[H])[H])N1C(C(C(C1(C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H],6,Z4051735769,False
-5.18662,[H]c1nc([H])c(-c2nc(Oc3c([H])c([H])c(F)c([H])c3[H])oc2[H])c([H])c1[H],6,,False
-5.9258,C(=C(C(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c(c(c2n(c(C(O[H])([H])[H])nc2c1[H])[H])[H])[H])([H])[H])[H])([H])[H],6,PV-006606052545,False
-4.713,[H]C1=C(OC([H])([H])C(F)(F)F)C([H])([H])C([H])([H])N(c2c([H])nc([H])c([H])c2[H])C1([H])[H],6,,False
0.0,[H]c1nc([H])c(N2C(=O)C([H])([H])S[C@]2([H])Oc2c([H])c([H])c(F)c([H])c2[H])c([H])c1[H],6,,False
-5.40124,[H]C1=C(c2c([H])nc([H])c([H])c2[H])C([H])([H])C([H])([H])[C@]([H])(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])[H])C1([H])[H],6,,False
-5.35147,[H]c1nnc(-c2nc(C(F)(F)F)c([H])c([H])c2[H])nc1-c1c([H])nc([H])c([H])c1[H],6,,False
-4.54865,[H]c1nc(S(=O)(=O)Oc2c([H])nc([H])c([H])c2[H])nc(C(F)(F)F)c1[H],6,,False
-5.30879,[H]c1nc([H])c(Sc2nnnn2-c2c([H])c([H])c([H])c([H])c2C(F)(F)F)c([H])c1[H],6,,False
-5.27985,[H]c1nc([H])c(-c2nnn(C([H])([H])N3C(=O)c4c([H])c([H])c([H])c([H])c4C3=O)n2)c([H])c1[H],6,,False
-5.4426,[H]c1nc([H])c(-c2nnc3sc(C([H])([H])c4c([H])c([H])c([H])c([H])c4Cl)nn23)c([H])c1[H],6,,False
-6.78541,Fc1c(c(c(nc1C(c1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nn1c1c(c(c2n(nc(c2c1[H])[H])[H])[H])[H])([H])[H])[H])[H])[H],6,PV-006010906843,False
-5.93493,c1(c(nc(c(C(c2nn(c3c(c(c(c4c3n(c(n4)[H])[H])[H])[H])[H])c(C(c3c(oc(c3[H])[H])[H])([H])[H])n2)([H])[H])c1[H])[H])[H])[H],6,PV-003716884198,False
-5.98495,C(C(n1nc(c2c(c(c(nc2[H])[H])[H])[H])nc1c1c(c(OC([H])([H])[H])c(c2c(c(nc(c12)[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,PV-003711704117,False
-4.82504,c1(c(nc(c(c2nc(SC(C([N+]3(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])nn2[H])c1[H])[H])[H])[H],6,Z2041919979,False
-5.29344,[H]c1nc([H])c(-n2c(=O)c(N3C([H])([H])C([H])([H])N(c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])C3([H])[H])c([H])n2[H])c([H])c1[H],6,,False
-5.0438,[H]c1nc([H])c(Sc2nnnn2-c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])c([H])c1[H],6,,False
-5.78165,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])C1(C(C(C(C(N1S(=O)(=O)c1c(c(c(Br)s1)[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H],6,Z905453722,False
-5.44772,C(OC(C(C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(c2c(c(nc3c(c(c(c(c23)[H])[H])[H])[H])[H])[H])n1)([H])[H])([H])[H])([H])[H])([H])([H])[H],6,PV-007164952872,False
-4.89808,[H]C1=C(N([H])c2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])C([H])([H])N(c2c([H])nc([H])c([H])c2[H])C1([H])[H],6,,False
-5.11404,[H]c1nc([H])c(N([H])C(=O)c2nc([H])c([H])c([H])c2[H])c(-c2c([H])nc([H])c([H])c2[H])n1,6,,False
-5.88098,[H]c1nc([H])c(C(=O)N([H])C(=S)c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,,False
-5.52793,C(C(C(O[H])([H])[H])(C(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c(sc2c1c(c(c(c2F)[H])[H])[H])[H])([H])[H])[H])([H])([H])[H],6,PV-006953254720,False
-5.21153,O=C(C(N(C(=O)c1c(c(nc2nc(c(nc12)[H])[H])[H])[H])[H])([H])[H])N(c1c(c(c(nc1[H])[H])[H])[H])[H],6,PV-003184392122,False
-5.37803,[H]C(=C1C(c2c([H])c([H])c(F)c([H])c2F)=NC([H])([H])C1([H])[H])c1c([H])nc([H])c([H])c1[H],6,,False
-4.9224,[H]c1nc([H])c(C2(c3nnc(OC(=O)C([H])([H])[H])s3)C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.89557,[H]c1nc([H])c(-c2c3c(nn2[H])C([H])([H])[C@]([H])(c2c([H])c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c2[H])C3([H])[H])c([H])c1[H],6,,False
-5.5835,[H]c1nc(C2(C(=O)Oc3c([H])nc([H])c([H])c3[H])C([H])([H])C2([H])[H])nc(C(F)(F)F)c1[H],6,,False
-6.20484,O=c1c(c(c(C(c2nc(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])nn2c2c(c(c(c3c2n(c(n3)[H])[H])[H])[H])[H])([H])[H])c(n1[H])[H])[H])[H],6,PV-006652903804,False
-5.06681,[H]c1nc([H])c(-c2nc(Oc3c([H])c([H])c([H])c([H])c3[H])oc2[H])c([H])c1[H],6,,False
-4.74323,[H]c1nc([H])c([C@](F)(C([H])([H])[H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])c([H])c1[H],6,,False
-6.1437,C(Oc1c(c(c(F)c(c1c1nc(c2c(c(c(nc2[H])[H])[H])[H])nn1C(C(F)(F)F)([H])[H])[H])[H])[H])([H])([H])[H],6,PV-003196086509,False
-6.69593,C(c1c(c(nc(c1C(c1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nn1c1c(c(c(c2c1n(c(n2)[H])[H])[H])[H])[H])([H])[H])[H])[H])[H])([H])([H])[H],6,PV-005265916449,False
-4.52504,[H]O[C@](c1c([H])nc([H])c([H])c1[H])(C([H])([H])[H])C([H])([H])C([H])([H])c1nc([H])n([H])c1[H],6,,False
-5.29567,[H]c1nc([H])c(-n2c([H])c(-c3c([H])c([H])c([H])c(Br)c3[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
