plip,Smiles,h,enamine_id,enamine_searched
-0.0,C(C(C([H])([H])[H])(N(C(=O)N([C@]1(C(OC(=O)C1([H])[H])([H])[H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,Z5092520391,False
-0.06896551724137931,c1(c(nc(c(n2nc(c(c2c2nn(c3c(c(c(c(c23)[H])[H])[H])[H])[H])[H])[H])c1[H])[H])[H])[H],6,PV-003653027696,False
-0.07142857142857142,c1(c(c(c([C@@]2(C([C@]2(C(C([N+](C2(C(C([N+](C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])(C2([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])[H])c(c1[H])[H])[H])[H])[H],6,Z5279943809,False
-0.07142857142857142,O=C(N(C([C@]1(C([C@@]1(c1c(c(c(c(c1[H])[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])[H])[C@@]1(C(C(O[C@]1(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])[H],6,Z3086063001,False
-0.07142857142857142,O=C(N(C([C@@]1(C([C@]1(c1c(c(c(c(c1[H])[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])[H])[C@@]1(C(C(O[C@]1(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])[H],6,Z3090554336,False
-0.07142857142857142,O=C(N(C([C@@]1(C([C@]1(c1c(c(c(c(c1[H])[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])[H])[C@@]1(C(C(O[C@]1(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])[H],6,Z3086062948,False
-0.1724137931034483,C(OC(OC([H])([H])[H])(C(N(C(=O)[C@@](C([H])([H])[H])(N1C(c2c(c(c(c(c2C1=O)[H])[H])[H])[H])([H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z2906820077,False
-0.10344827586206896,C([N+]1(C(C([C@@](C([N+](C2(C(C(Sc3c(c(c(c(c23)[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([C@@]1(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])([H])[H],6,Z2351475566,False
-0.06896551724137931,[H]c1nc([H])c([C@]([H])(C(=O)C2=NC([H])([H])C([H])([H])N2[H])N([H])[H])c([H])c1[H],6,,False
-0.06666666666666667,C([N+]1(C(C([C@@](C([N+](C2(C(C(N(c3c(c(c(c(c23)[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([C@@]1(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])([H])[H],6,Z3496086137,False
-0.06896551724137931,[H]c1nc([H])c([C@@]([H])(F)c2c([H])c([H])c([H])n2[H])c([H])c1[H],6,,False
-0.10714285714285714,C([N+]1(C(C([C@@](C([N+](C2(C(C(C(c3nc(c(c(c23)[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([C@@]1(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])([H])[H],6,Z2772250909,False
