plip,Smiles,h,enamine_id,enamine_searched
-0.0,C(OC(C(N(C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])C(=O)c1c(c(c2c(c(c3OC(C(Oc3c2[H])([H])[H])([H])[H])[H])[H])nn1[H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z3348897900,False
-0.034482758620689655,C(c1nsc(C([H])([H])[H])c1c1c(c(c(nc1[H])[H])[H])[H])([H])([H])[H],6,PV-006929912636,False
-0.13793103448275862,C(c1c(S(=O)(=O)N(C(c2c(c(c(nc2[H])[H])[H])[H])(C2(C(C2([H])[H])([H])[H])[H])[H])[H])c2nonc2c(c1[H])[H])([H])([H])[H],6,Z4003120071,False
-0.16666666666666666,O(c1nc(nc2nc(N(C(C(c3c(c(c(nc3[H])[H])[H])[H])([N+]3(C(C(OC(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])c(c(c12)[H])[H])[H])[H],6,Z4225964340,False
-0.03571428571428571,C(C(C([H])([H])[H])(N(C(=O)N(C(C(=O)N(c1c(c(c(Cl)c(c1[H])[H])[H])[H])[H])([H])[H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])([H])[H],6,PV-002929666780,False
-0.14285714285714285,O=C(N(C(c1c(c(c(nc1[H])[H])[H])[H])(C1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])c1c(c(n2c(c(nc2[H])[H])[H])c(c(c1O[H])[H])[H])[H],6,PV-006958146592,False
-0.06896551724137931,[H]c1nc([H])c(C(=Nc2c([H])nc([H])c3c([H])c([H])c([H])c([H])c23)C([H])([H])[H])c([H])c1[H],6,,False
-0.0,[H]c1nc([H])c(-c2c([H])c([H])c([H])c([H])c2N([H])C([H])([H])C([H])([H])N([H])[H])c([H])c1[H],6,,False
-0.14285714285714285,C(C(c1c(c(c(nc1[H])[H])[H])[H])(N(C([H])([H])[H])C(=O)N(C(C(N1c2c(c(c(c(c2C(C1(C([H])([H])[H])[H])([H])[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H],6,Z913150034,False
-0.06896551724137931,[H]c1nc([H])c([C@@]2([H])N(C([H])([H])c3c([H])c([H])c(Cl)c(Cl)c3[H])C(=O)OC2([H])[H])c([H])c1[H],6,,False
