cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.66287,[H]c1nc([H])c(-c2nnc(C3(C(=O)N4C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])s2)c([H])c1[H],6,,False
-5.45666,O(c1c(c(C([N+]2(C(C(C(C2(c2c(c(c(nc2[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])c2c(c(c(c(c2c1[H])[H])[H])[H])[H])[H])[H],6,Z4887845510,False
-5.88899,[H]c1nc([H])c(N([H])c2c([H])nn([H])c2S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,,False
-4.83076,[H]C(=C1C(c2oc([H])c([H])c2[H])=NC([H])([H])C1([H])[H])c1c([H])nc([H])c([H])c1[H],6,,False
-4.89506,[H]c1nc([H])c(C2=C(N([H])C(=S)N([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)N([H])C2([H])[H])c([H])c1[H],6,,False
-5.33966,[H]Oc1c([H])c([H])c([H])c([H])c1N([H])c1c([H])nn([H])c1-c1c([H])nc([H])c([H])c1[H],6,,False
-5.19846,[H]c1nc([H])c(C2([H])C([H])([H])N(C(=O)c3nc([H])c(F)c([H])c3[H])C2([H])[H])c([H])c1[H],6,,False
-5.36394,[H]c1nc([H])c(-n2c([H])c(-c3c([H])n([H])c4c([H])c([H])c([H])c([H])c34)c([H])c([H])c2=O)c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(-c2nn3c(C(=O)N([H])c4c([H])c([H])c(Cl)c([H])c4[H])c([H])nc3s2)c([H])c1[H],6,,False
-4.87521,[H]C(=Nc1c([H])nc([H])c([H])c1[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1Cl,6,,False
0.0,[H]c1nc([H])c(-n2c(=O)c([H])c(N([H])c3c([H])c([H])c([H])c([H])c3C(=O)N([H])[H])n([H])c2=O)c([H])c1[H],6,,False
