cnnaffinity,Smiles,h,enamine_id,enamine_searched
-4.56003,[H]c1nc(OC2([H])C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])oc1-c1c([H])nc([H])c([H])c1[H],6,,False
-4.44735,[H]c1nc([H])c(OS(=O)(=O)C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])c([H])c1[H],6,,False
-5.01455,C(C(F)(F)c1c(c(c(c(N2C(C(C(c3c(c(c(nc3[H])[H])[H])[H])(C2([H])[H])[H])([H])[H])([H])[H])n1)[H])[H])[H])([H])([H])[H],6,Z3558933380,False
-4.89185,[H]c1nc([H])c(S(=O)(=O)c2c([H])nc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,,False
-5.25632,FC(F)(F)c1c(nc(c(N2C(C(C(c3c(c(c(nc3[H])[H])[H])[H])(C2([H])[H])[H])([H])[H])([H])[H])n1)[H])[H],6,Z4389605466,False
-5.21325,FC(F)(F)c1nc(c(c(N2C(C(C(c3c(c(c(nc3[H])[H])[H])[H])(C2([H])[H])[H])([H])[H])([H])[H])n1)[H])[H],6,Z3558933476,False
-4.55958,[H]c1nc([H])c(N([H])C(=NC2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])N([H])[H])c([H])c1[H],6,,False
-5.38544,C(C(c1c(c(c(nc1[H])[H])[H])[H])(c1nc(C(c2c(c(c(Br)nc2[H])[H])[H])([H])[H])no1)[H])([H])([H])[H],6,PV-004746117816,False
-5.58011,O=c1n(c(c(c2nc(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])nn2C2(C(C2([H])[H])([H])[H])[H])c(c1Br)[H])[H])[H],6,PV-006350526021,False
-4.15107,[H]C1=C([H])C(=O)N(C(=S)C(=O)c2c([H])nc([H])c([H])c2[H])C1=O,6,,False
-5.15978,[H]c1nc([H])c(-c2c([H])c([H])c([H])n2N([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-5.14321,C(C(C(N(C(=O)c1c(n(c2nc(c(c(c12)[H])[H])[H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z1348864437,False
-5.45005,[H]c1nc([H])c([C@]2(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C3([H])[H])C([H])([H])[C@]3([H])C([H])([H])C([H])([H])[C@@]2([H])C3([H])[H])c([H])c1[H],6,,False
-6.33502,C(C(C(C([H])([H])[H])(C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(c2c(c(nc3c(c(F)c(nc23)[H])[H])[H])[H])n1)([H])[H])[H])([H])[H])([H])([H])[H],6,PV-006858727472,False
