plip,Smiles,h,enamine_id,enamine_searched
-0.03571428571428571,[H]ON(c1c([H])nc([H])c([H])c1[H])C([H])([H])C([H])([H])C([H])([H])N([H])[H],6,,False
-0.06896551724137931,[H]c1nc([H])c(C#C[C@]([H])(c2c([H])nc([H])c([H])c2[H])N([H])[H])c([H])c1[H],6,,False
-0.10344827586206896,O=C(C(Oc1c(c(c(Cl)c2c(c(c(c(c12)[H])[H])[H])[H])[H])[H])([H])[H])N(C(C(=O)[O-])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H],6,PV-006702919074,False
-0.034482758620689655,[H]N=[N+]=Nc1nc([H])c(-c2c([H])nc([H])c([H])c2[H])o1,6,,False
-0.10714285714285714,C(OC(=O)C(N(C(=O)C(c1c(c(c(Cl)c2c(c(c(nc12)[H])[H])[H])[H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,PV-002254263019,False
-0.2,[H]c1nc([H])c(N2C(=O)C([H])([H])S[C@]2([H])C([H])([H])N([H])[C@@]2([H])C([H])([H])[C@@]2([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-0.14285714285714285,C(C(C(N(C(=O)C(=O)N(C(c1c(F)c(O[H])c(c(c1[H])[H])[H])([H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,PV-004619693721,False
-0.1,[H]c1nc([H])c(-n2c([H])c([H])n3nc(C([H])([H])N([H])[C@@]4([H])C([H])([H])[C@@]4([H])c4c([H])c([H])c([H])c([H])c4[H])c([H])c23)c([H])c1[H],6,,False
-0.13793103448275862,O=C(C(=C(c1nc2c(c(c(c(c2n1[H])[H])[H])[H])[H])[H])[H])N(C(c1c(c(c(nc1[H])[H])[H])[H])(C1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H],6,Z5545297156,False
-0.1,C(OC([C@](N(C(=O)C(C(c1c(c(c2OC(C(=O)N(c2c1[H])[H])([H])[H])[H])[H])([H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z4226857772,False
