plip,Smiles,h,enamine_id,enamine_searched
0.0,C(OC(OC([H])([H])[H])(C(N(C(=O)c1c(c(nc(Oc2c(c(c(F)c(c2F)[H])[H])[H])c1[H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z1927668993,False
-0.03571428571428571,[H]c1nc([H])c(SS[C@@]2([H])C([H])([H])[C@]2([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-0.06896551724137931,[H]ON(c1c([H])nc([H])c([H])c1[H])[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],6,,False
-0.03571428571428571,C(c1c(c(c2n(c(C(=O)N(C(C(C(O[H])([H])[H])(c3c(c(c(nc3[H])[H])[H])[H])[H])([H])[H])[H])c(c2c1F)[H])[H])[H])[H])([H])([H])[H],6,PV-006787043588,False
-0.03571428571428571,C(c1c(Cl)c(c(c2c1c(c(C(=O)N(C(C(C(O[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])[H])n2[H])[H])[H])[H])([H])([H])[H],6,PV-002271008003,False
-0.06451612903225806,C(c1c(I)c(c(c(c1N(C(C([H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z1637135558,False
-0.03571428571428571,O=C1OC(=NC1=C(c1c(c(c(o1)[H])[H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H],6,Z1436710097,False
-0.07142857142857142,C(C(C(N(C(=O)N(C(c1c(C([H])([H])[H])c(C([H])([H])[H])c(c(c1[H])[H])[H])([H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H],6,PV-002785966100,False
-0.07142857142857142,C(c1noc(C(C([H])([H])[H])(C([H])([H])[H])[H])c1C(=O)OC(C([H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,Z1195489045,False
-0.13793103448275862,C(OC(OC([H])([H])[H])(C(N(C(=O)c1nn(c2c(c(c(c(c2C(C([H])([H])[H])(C([H])([H])[H])[H])[H])[H])[H])[H])c(C([H])([H])[H])n1)[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z1695838465,False
0.0,C(Oc1c(c(c(c(c1n1c(nc(C(=O)N2C(C([C@@]3(C(C([C@]23c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])c1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z3369262575,False
-0.07142857142857142,[H]c1nc([H])c(SSN([H])C(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-0.03225806451612903,[H]OC(=O)C(O[H])=C([H])C(=O)c1c2c(nn1[H])C([H])([H])[C@]([H])(c1c([H])nc([H])c([H])c1[H])C2([H])[H],6,,False
-0.07142857142857142,[H]c1nc([H])c(SC([H])([H])c2c([H])c([H])c3c(c([H])nn3[H])c2[H])c([H])c1[H],6,,False
-0.10714285714285714,[H]c1nc([H])c(N2C(=O)N([H])C([H])([H])[C@]2([H])SC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-0.13793103448275862,C([C@@](N(C(=O)C(=O)N(c1c(Br)c(F)c(c(c1[H])[H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,PV-005618162125,False
-0.034482758620689655,[H]c1nc([H])c(-n2nc([H])c([H])c2OS(=O)(=O)N([H])[H])c([H])c1[H],6,,False
-0.10344827586206896,O=C(N(C(c1c(c(c(nc1[H])[H])[H])[H])(C1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])c1c2C(Oc3c(c(c(c(c3-n2c(n1)[H])[H])[H])[H])[H])([H])[H],6,PV-007152138215,False
-0.21428571428571427,C(OC(OC([H])([H])[H])(C(N(C(=O)c1nn(c2-c3c(OC(c12)([H])[H])c(c(c(c3[H])[H])[H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z4135335672,False
-0.03333333333333333,[H]c1nc(N([H])c2nnc(C3(c4c([H])nc([H])c([H])c4[H])C([H])([H])C3([H])[H])s2)c([H])c([H])c1[H],6,,False
