combo1,Smiles,h,enamine_id,enamine_searched
-0.4396702165810713,[H]C1=C(c2c([H])nc([H])c([H])c2[H])C(=O)N(C([H])([H])C(=O)OC([H])([H])[H])C1([H])[H],6,,False
-5.2354486234267655e-06,[H]c1nc([H])c([C@]([H])(F)C([H])([H])S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,,False
-0.7249566530791391,C(OC(OC([H])([H])[H])(C(N(C(=O)C1(C(C(N(c2c(c(c(c(c2C1([H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z4303477618,False
-0.7638733019797218,[H]c1nc([H])c(-c2nc(N([H])C(=O)N([H])[H])c([H])n([H])c2=O)c([H])c1[H],6,,False
0.0,[H]O[C@]1([H])C([H])([H])N(c2nc([H])nn2-c2c([H])nc([H])c([H])c2[H])C([H])([H])C([H])([H])C1([H])[H],6,,False
-0.5941258137209536,C(C1=C(C(=C(C(C([H])([H])[H])([N+](C(C(C([N+](C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])(c2c(c(c(nc2[H])[H])[H])[H])[H])([H])[H])[H])C(C1([H])[H])([H])[H])[H])[H])([H])([H])[H],6,Z4256792891,False
-0.7979440111597229,C(C(C(n1c(nc(c1C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z3234347624,False
-0.4465550244953647,[H]c1nc([H])c([S@@](=O)c2nnnn2[H])c([H])c1[H],6,,False
-0.6624544192052495,[H]O[C@]([H])(N([H])C(=O)c1oc([H])c([H])c1[H])[C@]([H])(c1c([H])nc([H])c([H])c1[H])C([H])([H])[H],6,,False
-0.616554400167079,[H]c1nc([H])c([S@@](=O)c2c([H])c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c2[H])c([H])c1[H],6,,False
-0.4143466800307881,[H]C([H])=C([H])C(=O)N([H])n1c(=O)c(-c2c([H])nc([H])c([H])c2[H])c([H])n1[H],6,,False
