combo1,Smiles,h,enamine_id,enamine_searched
-0.7999736090332509,C(C(C(C(c1c(c(c(F)c(c1[H])[H])[H])[H])([H])[H])([N+](C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])([H])[H],6,Z2590436352,False
-0.48928735986958477,[H]c1nc([H])c(-c2c([H])n(OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(=O)n2[H])c([H])c1[H],6,,False
-0.8966307323354102,C(=C(C(SC(C(N(C(=O)C(=O)N(C(C([N+]1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H],6,Z5098851223,False
-0.8478971236263988,C(=C(C(OC(C(N(C(=O)C(=O)N(C(C([N+]1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H],6,Z5099172370,False
-1.0466181142447022,O=C(N(C(C([N+]1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])C(=O)N1C(C2(C([N+](C(C1(C2([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H],6,Z5105426451,False
-0.4421425471661371,O=C(N(C(C([N+]1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])C(=O)N([C@@]1(C([C@]2(C([N+]([C@@]1(C2([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])[H])[H],6,Z5105330238,False
-0.5982580241566815,[H]c1nc([H])c(Oc2c([H])nnc([H])c2[H])c([H])c1[H],6,,False
-0.4272612649707115,[H]c1nc([H])c(N2C([H])([H])[C@]3([H])N(N([H])C(=S)N([H])c4c([H])c([H])c([H])c([H])c4[H])C([H])([H])[C@@]2([H])C3([H])[H])c([H])c1[H],6,,False
-0.3816357408030329,C(c1c(S(=O)(=O)N2C(C(C(C2(c2c(c(c(nc2[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])nc(n1[H])[H])([H])([H])[H],6,Z3402993220,False
-0.7844570261198079,[N+]([C@@]1(C(C(C([C@]1(N(C(=O)C(=O)N(C(C([N+]1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])([H])[H],6,PV-005773083702,False
