cnnaffinity,Smiles,h,enamine_id,enamine_searched
-6.13581,FC1(F)C(C21C(C2(c1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nn1c1c(c(c(c2c1n(c(n2)[H])[H])[H])[H])[H])[H])([H])[H])([H])[H],6,PV-005244385190,False
-6.24635,C(c1c(n2C(C(C(c3nc(C(C(C(F)(F)F)([H])[H])([H])[H])nn3c3c(c(c(nc3[H])[H])[H])[H])(C(c2n1)([H])[H])[H])([H])[H])([H])[H])[H])([H])([H])[H],6,PV-006751160675,False
-6.00325,FC(c1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nn1c1c(c(nc2c(c(c(c(c12)[H])[H])[H])[H])[H])[H])(C1(C(C(OC1([H])[H])([H])[H])([H])[H])[H])[H],6,PV-006353164782,False
-5.05541,Clc1c(c(c(c(C2(C(C(C([N+]2(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])c1Cl)[H])[H])[H],6,Z1629320526,False
-5.04716,[H]c1nc([H])c([C@]2([H])C([H])([H])N([H])C(=O)[C@@]2([H])N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
0.0,c1(c(nc(c(c2nn(c3c(c(nc4c(c(c(c(c34)[H])[H])[H])[H])[H])[H])c([C@]34C(C(OC([C@@]3(C4([H])[H])[H])([H])[H])([H])[H])([H])[H])n2)c1[H])[H])[H])[H],6,PV-005319670779,False
-5.58205,Fc1c(c2c(c(c(c(c2nc1N1C(C(C(C1(C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])[H])[H])[H])[H],6,PV-003228459697,False
-6.4224,C(C1(C(c2c(n(nc2[H])[H])C(c2nc(C(C(C(F)(F)F)([H])[H])([H])[H])nn2c2c(c(c(nc2[H])[H])[H])[H])(C1([H])[H])[H])([H])[H])[H])([H])([H])[H],6,PV-006745441366,False
-4.88399,O=C(N(c1c(c(c2oc(c(c2c1[H])[H])[H])[H])[H])[H])C(F)(F)c1c(c(c(nc1[H])[H])[H])[H],6,PV-002474294111,False
-6.33443,FC(F)(F)C(C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C2(C(C(c3c2n(nc3[H])[H])([H])[H])([H])[H])[H])n1)([H])[H])([H])[H],6,PV-006745780157,False
-6.07627,C(C(OC(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C2(C(C(=C(c3c(c(c(c(c23)[H])[H])[H])[H])[H])[H])([H])[H])[H])n1)([H])[H])([H])[H])([H])([H])[H],6,PV-007128984407,False
0.0,c1(c(nc(c(C(c2nn(c3c(c(nc4c(c(c(c(c34)[H])[H])[H])[H])[H])[H])c(C(C3(C(C(C(OC3([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])n2)([H])[H])c1[H])[H])[H])[H],6,PV-004561104204,False
-5.13827,[H]c1nc([H])c(-n2c([H])nnc2C([H])([H])N2C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-6.12931,FC(F)(F)C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C2(C(C(C(c3c2nc(n3[H])[H])([H])[H])([H])[H])([H])[H])[H])n1)([H])[H],6,PV-007014745651,False
-6.31094,C(C(c1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nn1c1c(c(nc2c(c(c(c(c12)[H])[H])[H])[H])[H])[H])(C1(C(C(OC1([H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H],6,PV-006158391967,False
-6.20149,C(C1(C(n2nc(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])nc2c2c3nnn(c3c(c(F)c2[H])[H])[H])([H])[H])C(C(C1([H])[H])([H])[H])([H])[H])([H])([H])[H],6,PV-005932768840,False
-6.66639,c1(c(nc(c(C(c2nn(c3c(c(nc4c(c(c(c(c34)[H])[H])[H])[H])[H])[H])c([C@]34C(C(OC([C@@]3(C4([H])[H])[H])([H])[H])([H])[H])([H])[H])n2)([H])[H])c1[H])[H])[H])[H],6,PV-006213726980,False
-6.34252,FC(F)(F)C(C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C2(C(C(C(c3c2nc(n3[H])[H])([H])[H])([H])[H])([H])[H])[H])n1)([H])[H])([H])[H],6,PV-006784395136,False
-5.64892,C(C(C(c1nc(C(C(C(F)(F)F)([H])[H])([H])[H])nn1c1c(c(c(nc1[H])[H])[H])[H])(n1c(c(nc1[H])[H])[H])[H])([H])[H])([H])([H])[H],6,PV-006736847021,False
-6.47128,FC(F)(F)C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C2(C(C(C(c3c2n(nc3[H])[H])([H])[H])([H])[H])([H])[H])[H])n1)([H])[H],6,PV-006871405637,False
-5.37752,FC(C(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c(c2c(c(c(s2)[H])[H])n1[H])[H])([H])[H])([H])[H],6,PV-001988528455,False
0.0,O=C(C(c1c(c(c(c(c1[N+](=O)[O-])[H])[H])[H])[H])([H])[H])N(c1nnc(n1c1c(c(c(nc1[H])[H])[H])[H])[H])[H],6,Z2141425296,False
-5.40889,[H]c1nc(-c2sc([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])nc(C(F)(F)F)c1[H],6,,False
-5.52953,c1(c(nc(c(C(C([N+]2(C(C(C(C2(c2c(nc3c(c(c(c(c3c2[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])c1[H])[H])[H])[H],6,Z4401755282,False
-5.24857,[H]c1nc([H])c(-c2nc(-c3c([H])c([H])c([H])c(Cl)c3Cl)c(=O)n([H])c2[H])c([H])c1[H],6,,False
-5.4661,C(C1(C(=O)N(c2c(c(c(nc2[H])[H])[H])[H])[H])C(C(C(N(C(=O)c2c(c(c(c(c2[H])[H])[H])[H])[H])C1([H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z1264155003,False
0.0,[H]c1nc([H])c(C(=O)N([H])C(=O)c2sc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,,False
0.0,[H]c1nc([H])c(-c2nc([H])n(-c3sc4c([H])c([H])c([H])c([H])c4c3[H])c2[H])c([H])c1[H],6,,False
0.0,C(n1c(c2C(C(C(c3nc(C(C(C(F)(F)F)([H])[H])([H])[H])nn3c3c(c(c(nc3[H])[H])[H])[H])(C(c2n1)([H])[H])[H])([H])[H])([H])[H])[H])([H])([H])[H],6,PV-006927822093,False
-5.22478,[H]c1nc([H])c(N([H])c2c([H])nn([H])c2[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
-5.04654,[H]c1nc([H])c(-c2c([H])oc(=O)n2-c2sc3c([H])c([H])c([H])c([H])c3c2[H])c([H])c1[H],6,,False
-5.93969,O(C(C(C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C2(C(c3c(c(c(c(c23)[H])[H])[H])[H])([H])[H])[H])n1)([H])[H])([H])[H])([H])[H])[H],6,PV-006756080151,False
-6.21488,FC(F)(F)C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C2(C(C(C(c3c2nnn3[H])([H])[H])([H])[H])([H])[H])[H])n1)([H])[H],6,PV-006960381446,False
-5.37142,[H]c1nc(N2C([H])([H])C([H])([H])N(C([H])([H])c3nnc([H])n3-c3c([H])nc([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c([H])c1[H],6,,False
-6.71342,c1(c(nc(c(C(c2nn(c3c(c(c(c4c3n(c(n4)[H])[H])[H])[H])[H])c(C34C(C(C(C(C3(C4([H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])n2)([H])[H])c1[H])[H])[H])[H],6,PV-006714554118,False
0.0,c1(c(nc(c(C(c2nn(c3c(c(c(c4c(c(c(c(c34)[H])[H])[H])[H])[H])[H])[H])c([C@]3([C@@]4(C(OC([C@]34[H])([H])[H])([H])[H])[H])[H])n2)([H])[H])c1[H])[H])[H])[H],6,PV-006216951852,False
-6.64707,C(C1(C(C(C(C(C1(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c(c2c(c(n1)[H])n(c(n2)[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])([H])[H],6,PV-004355999428,False
-4.63757,[H]c1nc([H])c(-c2nc([H])n(-c3nnn([H])n3)c2[H])c([H])c1[H],6,,False
-6.67527,C(C1(C(C(C(n2c(C(c3nc(c4c(c(c(nc4[H])[H])[H])[H])nn3C(C(C(F)(F)F)([H])[H])([H])[H])([H])[H])c(nc12)[H])([H])[H])([H])[H])([H])[H])[H])([H])([H])[H],6,PV-004909270361,False
-5.07316,[H]c1nc([H])c(-c2c(N([H])N([H])C([H])([H])c3c([H])c([H])nc([H])c3[H])c([H])nn2[H])c([H])c1[H],6,,False
-6.05739,FC(F)(F)C(C(n1nc(c2c(c(c(nc2[H])[H])[H])[H])nc1C(n1c(nc2c1C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H],6,PV-004961011862,False
-6.45445,FC(F)(F)C(C(n1nc(c2c(c(c(nc2[H])[H])[H])[H])nc1C(c1c2C(C(C(C(n2nc1[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H],6,PV-006142006391,False
-5.85535,FC(F)(F)C(C(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1nn(c2c1C(SC(C2([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H],6,PV-004283709202,False
-5.67991,FC(F)(F)C(C(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1nn(c2c1C(OC(C2([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H],6,PV-006142257993,False
-6.46255,c1(c(nc(c(C(c2nn(C(C3(C(C(C(OC3([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])c(c3c(c(c(c4c3n(nc4[H])[H])[H])[H])[H])n2)([H])[H])c1[H])[H])[H])[H],6,PV-007032495070,False
-6.4715,c1(c(nc(c(C(c2nn(C(C3(C(C(C(C(O3)([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])c(c3c(c(c(c4c3n(nc4[H])[H])[H])[H])[H])n2)([H])[H])c1[H])[H])[H])[H],6,PV-004876407372,False
