cnnaffinity,Smiles,h,enamine_id,enamine_searched
0.0,C(C(OC(C([H])([H])[H])(c1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nn1c1c(c(c2n(c(C([H])([H])[H])nc2c1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,PV-004056630653,False
-5.54646,C(c1nc2c(c(n3nc(C(c4c(c(c(nc4[H])[H])[H])[H])([H])[H])nc3[C@]3(C(C(C([N+]3(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])c(c(c2n1[H])[H])[H])[H])([H])([H])[H],6,PV-005703887930,False
-5.04551,[H]c1nc([H])c(N2C([H])([H])C([H])(C(=O)c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)C2([H])[H])c([H])c1[H],6,,False
-5.63438,C(OC1(C(c2nc(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])nn2c2c(c(c3n(c(C([H])([H])[H])nc3c2[H])[H])[H])[H])([H])[H])C(C1([H])[H])([H])[H])([H])([H])[H],6,PV-005073553987,False
-6.00994,C(c1nc2c(c(n3nc(C(c4c(c(c(nc4[H])[H])[H])[H])([H])[H])nc3[C@]3(C(C(O[C@]3(C([H])([H])[H])[H])([H])[H])([H])[H])[H])c(c(c2n1[H])[H])[H])[H])([H])([H])[H],6,PV-006053743754,False
-5.74954,C(c1nc2c(c(n3nc(C(c4c(c(c(nc4[H])[H])[H])[H])([H])[H])nc3[C@]3(OC(C([C@]3(C([H])([H])[H])[H])([H])[H])([H])[H])[H])c(c(c2n1[H])[H])[H])[H])([H])([H])[H],6,PV-006298592933,False
-5.47222,[H]c1nc([H])c(-c2nc(-c3nc([H])c([H])c([H])c3C(F)(F)F)c(=O)n([H])c2[H])c([H])c1[H],6,,False
-5.44253,O=C(N(c1c(c(Br)c(c(c1[H])[H])[H])[H])[H])c1c(n(nc1c1c(c(c(nc1[H])[H])[H])[H])[H])[H],6,Z1171989411,False
-6.33311,C(OC(c1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nn1c1c(c(c2n(c(C([H])([H])[H])nc2c1[H])[H])[H])[H])(C1(C(C1([H])[H])([H])[H])[H])[H])([H])([H])[H],6,PV-004257657954,False
-5.53936,[H]c1nc(-c2c([H])n(-c3c([H])nc([H])c([H])c3[H])c(=O)n([H])c2=O)nc(C(F)(F)F)c1[H],6,,False
0.0,C(C([N+]1(C(C(C1(c1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nn1c1c(c(c2n(c(C([H])([H])[H])nc2c1[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])([H])[H],6,PV-004600998013,False
-6.43061,FC(F)(F)C(C(n1nc(c2c(c(c(nc2[H])[H])[H])[H])nc1c1c(nc(c2c1c(c(n2[H])[H])[H])[H])[H])([H])[H])([H])[H],6,PV-003843640615,False
-5.67944,C(OC(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C(C([H])([H])[H])(c2c(c(c(c(c2Cl)[H])[H])[H])[H])[H])n1)([H])[H])([H])([H])[H],6,PV-006862558284,False
0.0,C(=C([C@@]1(C(C([C@]1(c1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nn1c1c(c(c2nc(c(nc2c1[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])([H])[H],6,PV-006142077831,False
-5.25284,C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(c2c(c(C(C(F)(F)F)([H])[H])c(c(c2[H])[H])[H])[H])n1)([H])([H])[H],6,PV-007170085488,False
-6.16316,C(C(n1c(c(c(c1c1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nn1c1c(c(F)c(c(c1[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,PV-003614922625,False
-5.07953,[H]C(=C(Br)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1c([H])nc([H])c([H])c1[H],6,,False
-5.82058,C(c1nc2c(c(n3nc(C(c4c(c(c(nc4[H])[H])[H])[H])([H])[H])nc3C(C3(C(O[H])([H])[H])C(C3([H])[H])([H])[H])([H])[H])c(c(c2n1[H])[H])[H])[H])([H])([H])[H],6,PV-006042889748,False
-5.10356,[H]c1nc([H])c(N([H])C(=O)C2(c3c([H])n([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.1117,[H]c1nc([H])c(-n2nc(C(=O)c3sc([H])c([H])c3[H])c([H])c([H])c2=O)c([H])c1[H],6,,False
-6.09409,c1(c(nc(c(C(c2nn(c3c(c(c(c4c3n(c(n4)[H])[H])[H])[H])[H])c(C3(C(C(C(S3)([H])[H])([H])[H])([H])[H])[H])n2)([H])[H])c1[H])[H])[H])[H],6,PV-004007095443,False
-4.91069,[H]c1nc([H])c(-c2nc(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])c(=O)n([H])c2[H])c([H])c1[H],6,,False
-6.6446,C(C(c1c(c2nc(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])nn2c2c(c(c(c3c2n(c(n3)[H])[H])[H])[H])[H])oc(c1[H])[H])([H])[H])([H])([H])[H],6,PV-005523944217,False
-6.51427,C(C(n1c(c(c(c1c1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nn1c1c(c(N(C(=O)C([H])([H])[H])[H])c(c(c1[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,PV-004942940610,False
-4.53515,[H]c1nc([H])c([S@](=O)C([H])([H])OC2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.90248,C(c1noc2c(c(c3nc(C(c4c(c(c(nc4[H])[H])[H])[H])([H])[H])nn3C(C(F)(F)F)([H])[H])c(c(c12)[H])[H])[H])([H])([H])[H],6,PV-006008135668,False
-5.0919,[H]c1nc([H])c(N([H])C2(C([H])([H])N(C([H])([H])[H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-6.10125,C(C(n1c(c(c(c1c1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nn1c1c(c(OC([H])([H])[H])c(c(c1[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,PV-003055652818,False
-5.4451,[H]c1nc([H])c(N2C([H])([H])[C@]3([H])N(c4c([H])c([H])c([H])c(Br)c4[H])C([H])([H])[C@@]2([H])C3([H])[H])c([H])c1[H],6,,False
-4.62501,C([C@]([N+](C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])(c1c(c(c(c(c1Cl)[H])[H])[H])[H])[H])([H])([H])[H],6,Z1588240100,False
-5.21785,[H]c1nc([H])c(-c2c([H])nnn2C(=O)N([H])c2c([H])c([H])nc([H])c2[H])c([H])c1[H],6,,False
-6.13671,C(C(n1c(c(c(c1c1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nn1c1c(c(c(c(C#N)c1[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,PV-003509187577,False
-6.01156,FC1(C(C(C(c2nc(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])nn2c2c(c(c3nc(c(nc3c2[H])[H])[H])[H])[H])(C1([H])[H])[H])([H])[H])([H])[H])[H],6,PV-005904119490,False
0.0,[H]c1nc([H])c(-n2nc(SC(F)(F)F)nc2[H])c([H])c1[H],6,,False
-4.98221,C([C@@]([N+](C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])(c1c(c(c(c(c1Cl)[H])[H])[H])[H])[H])([H])([H])[H],6,Z1849729816,False
-6.18865,C(c1nc2c(c(n3nc(C(c4c(c(c(nc4[H])[H])[H])[H])([H])[H])nc3[C@@](O[H])(C3(C(C(C3([H])[H])([H])[H])([H])[H])[H])[H])c(c(c2n1[H])[H])[H])[H])([H])([H])[H],6,PV-004387079367,False
-5.79671,C(c1nc2c(c(n3nc(C(c4c(c(c(nc4[H])[H])[H])[H])([H])[H])nc3[C@@]3(C(C(C([N+]3(C([H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])c(c(c2n1[H])[H])[H])[H])([H])([H])[H],6,PV-005703887929,False
-5.53633,O=C(N(c1nc2c(c(c(n2[H])[H])[H])c(Br)c1[H])[H])C(F)(F)c1c(c(c(nc1[H])[H])[H])[H],6,PV-002291396806,False
-6.1656,FC(C(n1nc(c2c(c(c(nc2[H])[H])[H])[H])nc1C(C1(C(C(C(c2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H],6,PV-003846342865,False
