cnnaffinity,Smiles,h,enamine_id,enamine_searched
-6.46849,O=c1c(c(c2nc(c3c(c(c(nc3[H])[H])[H])[H])nn2C(C(C(F)(F)F)([H])[H])([H])[H])c2c(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])n1[H])[H],6,PV-006216657655,False
-5.56255,[H]ON(C(=O)N([H])c1c([H])nc([H])c([H])c1[H])c1c([H])nc2c([H])c([H])c([H])c([H])c2c1[H],6,,False
-6.54793,C(C(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c(c2c(nc(s2)[H])n1[H])[H])(C(F)(F)F)[H])([H])([H])[H],6,PV-006191849961,False
-6.00999,FC(C(n1nc(c2c(c(c(nc2[H])[H])[H])[H])nc1c1c2c(nn(c2nc(Br)c1[H])[H])[H])([H])[H])([H])[H],6,PV-005372107292,False
-5.47168,c1(c(nc(c(C(c2nn(C3(C(SC3([H])[H])([H])[H])[H])c(c3c(c(c4c(c(n(c4n3)[H])[H])[H])[H])[H])n2)([H])[H])c1[H])[H])[H])[H],6,PV-003157562055,False
-6.65365,C(C(C(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c(c(c(c2nc(Cl)c(n12)[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H],6,PV-003642597486,False
-5.40339,C(C(C([H])([H])[H])(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c(n2nc(c(c2c(c1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,PV-003094180587,False
-6.08124,C(C(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c(c(c2c(c(n(c2n1)[H])[H])[H])[H])[H])(C(F)(F)F)[H])([H])([H])[H],6,PV-005461225195,False
-6.01099,C(C(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c2c(c(c(nn2c(c1[H])[H])[H])[H])[H])(C(F)(F)F)[H])([H])([H])[H],6,PV-004509214723,False
-6.1517,Fc1c(c(c2C(C(c3nc(c4c(c(c(nc4[H])[H])[H])[H])nn3C(C(F)(F)F)([H])[H])(C(Oc2c1[H])([H])[H])[H])([H])[H])[H])[H],6,PV-006527808448,False
-5.56084,C(C(C([H])([H])[H])(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c2sc(c(n2c(c1[H])[H])[H])[H])[H])([H])([H])[H],6,PV-003686534210,False
-5.99209,C(c1c(c(c(c2c(c3nc(C(c4c(c(c(nc4[H])[H])[H])[H])([H])[H])nn3C(C(C(F)(F)F)([H])[H])([H])[H])c(nn12)[H])[H])[H])[H])([H])([H])[H],6,PV-006054091297,False
-5.34315,O=C(C(N(C(=S)N(c1c(c(c(Cl)c(F)c1[H])[H])[H])[H])[H])([H])[H])N(c1c(c(c(nc1[H])[H])[H])[H])[H],6,PV-004569141318,False
-6.13814,C(=C(C(C([H])([H])[H])(n1nc(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])nc1c1c(n(c(=O)c2c1sc(c2[H])[H])[H])[H])[H])[H])([H])[H],6,PV-006772224961,False
