combo1,Smiles,h,enamine_id,enamine_searched
-0.6765305523814072,[H]c1nc([H])c([C@]([H])(N([H])[H])N([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-0.5276936456435226,C(C(C([H])([H])[H])([N+](C(C(Oc1c(c(Br)c(c(c1[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])([H])[H],6,PV-004278894969,False
-5.376895786031014e-06,[H]c1nc([H])c(-c2nn(C([H])([H])C([H])([H])Oc3c([H])c([H])c([H])c([H])c3[H])c(=O)c([H])c2[H])c([H])c1[H],6,,False
-0.3580312649006651,C(C(c1c(c(c(C(O[H])(C(n2c(c(nc2c2c(c(c(nc2[H])[H])[H])[H])[H])[H])([H])[H])[H])c(c1[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z1828661440,False
-0.46096240664378957,[H]c1nc([H])c(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)N([H])C([H])([H])[H])c([H])c1[H],6,,False
-0.3319308985739559,O=C(C(c1c(c(c(c2c1C(C(C2([H])[H])([H])[H])([H])[H])[H])[H])[H])([H])[H])N(C(C(C(C1(C(C(C(O1)([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H],6,Z5562937435,False
-0.8117417725753546,O=C(C(c1c(c(c(c2nsnc12)[H])[H])[H])([H])[H])N(C(C(C(C1(C(C(C(O1)([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H],6,Z5562953908,False
-0.7018194624253042,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c(nc2c(c(c(c(c12)[H])[H])[H])[H])[H])[H],6,Z102265018,False
-0.34983330689351727,C(C([N+](C(C([N+]1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])(c1nc(c(n1c1c(c(c(c(c1[H])[H])[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z5087683492,False
0.0,[H]c1nc([H])c(C2=C(C(=O)N([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])OC2=O)c([H])c1[H],6,,False
-0.620671085742459,[H]O[C@@]([H])(C(=O)C(=O)N([H])c1c([H])c([H])c([H])c([H])c1[H])c1c([H])nc([H])c([H])c1[H],6,,False
-0.9157232524474788,O=C(C(c1c(c(c(c2nonc12)[H])[H])[H])([H])[H])N(C(C(C(C1(C(C(C(O1)([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H],6,Z5562938484,False
-0.21479441445278086,[H]c1nc([H])c(-c2c([H])nc([H])n2C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-0.7118705714113222,[H]c1nc([H])c(C([H])([H])c2nnc([H])n2C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-0.39808235777628054,C(n1c(nnc1C(C(=O)N(OC(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])([H])[H])[H])([H])([H])[H],6,Z4281942763,False
-0.482860141001971,[H]c1nc([H])c(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])c([H])c1[H],6,,False
-1.0236713572710503,O=C(C(c1c(n(c2nc(c(c(c12)[H])[H])[H])[H])[H])([H])[H])N([C@](C(C(O[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H],6,PV-003335590371,False
-0.5578214824227354,O=C(N(C(C(C(C1(C(C(OC1([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])c1c(c(c(c2c(nc(c(c12)[H])[H])[H])[H])[H])[H],6,PV-006888243955,False
-0.2467942943468486,[H]N=[N+]=Nn1nc([H])c([H])c1-c1c([H])nc([H])c([H])c1[H],6,,False
-0.2748334075508879,[H]N=[N+]=Nc1nc([H])c(-c2c([H])nc([H])c([H])c2[H])o1,6,,False
-0.567364761011105,c1(c(c(c(c2c(c(c(N(C(C(C3(C(C(OC3([H])[H])([H])[H])([H])[H])[H])([H])[H])(c3c(c(c(nc3[H])[H])[H])[H])[H])[H])nn2)[H])[H])nc1[H])[H])[H])[H],6,Z5023298743,False
-0.48078539012880084,[H]c1nc([H])c(N([H])N([H])C2=NC([H])([H])C([H])([H])N2[H])c([H])c1[H],6,,False
-0.22156890177393992,O=c1n(c2c(c(N(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])[H])c(c(c2s1)[H])[H])[H])[H],6,PV-002874533114,False
-0.5926628396419645,C(c1c(C(N(C(=O)C2(c3c(c(c(nc3[H])[H])[H])[H])C(C2([H])[H])([H])[H])[H])([H])[H])c(no1)[H])([H])([H])[H],6,Z3368914939,False
-0.4710675963829872,C(c1c(c(c(c2nnc(n2C([H])([H])[H])[H])c(c1c1c(c(c(nc1[H])[H])[H])[H])[H])[H])[H])([H])([H])[H],6,PV-002746631055,False
-0.46624602220570804,c1(c(nc(c(c2c(c(C3(C(C(C([N+]3([H])[H])([H])[H])([H])[H])([H])[H])[H])c(nc2[H])[H])[H])c1[H])[H])[H])[H],6,Z2905391155,False
-0.4942600406479582,[H]N=[N+]=Nc1nc([H])nn1-c1c([H])nc([H])c([H])c1[H],6,,False
-0.3359309453198045,O=C(C(c1c(c(c(c2c1OC(O2)([H])[H])[H])[H])[H])([H])[H])N(C(C(C(C1(C(C(C(O1)([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H],6,Z5562938914,False
-0.7606161732540418,[H]N=[N+]=NC([H])([H])n1nc([H])c([H])c1-c1c([H])nc([H])c([H])c1[H],6,,False
-0.5406702392506924,[H]c1nc([H])c(N(c2nnn([H])n2)C([H])([H])[H])c([H])c1[H],6,,False
