plip,Smiles,h,enamine_id,enamine_searched
0.0,[H]c1nc([H])c(C2=C(C([H])([H])c3c([H])c([H])c(Cl)c(Cl)c3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-0.07142857142857142,C(C(Sc1c(c(nc2c(c(c(c(c12)[H])[H])[H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,Z1167085488,False
-0.06896551724137931,C([N+](C(c1c(n(nc1c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])[H])(C1(C(C1(c1c(c(c(c(c1[H])[H])[H])[H])[H])[H])([H])[H])[H])[H])([H])([H])[H],6,Z1572606701,False
-0.034482758620689655,[H]c1nc([H])n(N([H])c2c([H])nc([H])c([H])c2[H])n1,6,,False
-0.0,[H]c1nc([H])c([C@]2([H])OC(=O)N([H])[C@@]2([H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-0.034482758620689655,[H]c1nc([H])c(-n2c([H])nc([H])c2-c2c([H])c([H])c([H])c3c([H])c([H])c([H])nc23)c([H])c1[H],6,,False
-0.07142857142857142,[H]c1nc([H])c(-n2c(-c3c([H])c([H])c([H])c4c([H])c([H])c([H])nc34)c([H])oc2=O)c([H])c1[H],6,,False
-0.06896551724137931,C(C(N(C(C(C(C(C(=O)[O-])([H])[H])([H])[H])([H])[H])([H])[H])C(=O)C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z2894551778,False
-0.1,[H]c1nc([H])c(-c2c(ON([H])C(=S)N([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])nn2[H])c([H])c1[H],6,,False
-0.07142857142857142,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(nc2sc(c(c2c1[H])[H])[H])[H],6,PV-002426599812,False
-0.17857142857142858,c1(c(c(c(N2C(C(C(C([N+](C(C([N+]3(C(C(C(C3([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(c3c(c(c(nc3[H])[H])[H])[H])[H])([H])[H])([H])[H])(C2([H])[H])[H])([H])[H])([H])[H])c(c1[H])[H])[H])[H])[H],6,Z5108159051,False
-0.0,[H]c1nc([H])c(-n2c([H])c([H])c([H])c2C([H])([H])n2c(C([H])([H])[H])nc([H])c2[H])c([H])c1[H],6,,False
-0.07142857142857142,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(nc2oc(c(c2c1[H])[H])[H])[H],6,PV-002140073534,False
-0.10714285714285714,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(nc2n(c(nc2c1[H])[H])[H])[H],6,Z1551688810,False
-0.10344827586206896,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(nc2n(c(c(c2n1)[H])[H])[H])[H],6,PV-003110751080,False
-0.10714285714285714,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c(c2snc(c2c1[H])[H])[H])[H],6,PV-003006584501,False
-0.10344827586206896,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c(c2sc(nc2c1[H])[H])[H])[H],6,PV-002095741683,False
-0.10714285714285714,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c(c2onc(c2c1[H])[H])[H])[H],6,PV-003898856185,False
-0.07142857142857142,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c(c2oc(nc2c1[H])[H])[H])[H],6,Z3245477221,False
-0.10344827586206896,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c(c2oc(c(c2n1)[H])[H])[H])[H],6,PV-002938070122,False
-0.14285714285714285,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c(c2n(nnc2c1[H])[H])[H])[H],6,Z280476730,False
-0.13793103448275862,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c(c2n(nc(c2n1)[H])[H])[H])[H],6,PV-002965981203,False
-0.10714285714285714,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c(c2c(c(sc2c1[H])[H])[H])[H])[H],6,PV-002361143656,False
-0.03571428571428571,[H]c1nc([H])c(C(=O)N(n2nc([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,,False
-0.1,C(C(N(C(=O)C1(C(c2c(c(c(nc2C1([H])[H])[H])[H])[H])([H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z3080589921,False
-0.03571428571428571,[H]c1nc([H])c(C(=O)N([H])N(c2nc([H])c([H])c([H])c2C(F)(F)F)C([H])([H])[H])c([H])c1[H],6,,False
-0.13793103448275862,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c2c(c(n1)[H])n(c(n2)[H])[H])[H],6,PV-003474922324,False
-0.14285714285714285,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c2c(c(c1F)[H])oc(c2[H])[H])[H],6,PV-002483573191,False
-0.03571428571428571,[H]C#Cc1c(-c2c([H])nc([H])c([H])c2[H])c([H])nn1[H],6,,False
-0.07142857142857142,[H]N=c1sc([H])c(-c2c([H])c([H])c([H])c3c([H])c([H])c([H])nc23)n1-c1c([H])nc([H])c([H])c1[H],6,,False
-0.06896551724137931,[H]c1nc([H])c(S(=O)(=O)ON2C([H])([H])C([H])([H])[C@@]([H])(N(C([H])([H])[H])C([H])([H])[H])C2([H])[H])c([H])c1[H],6,,False
-0.13793103448275862,N(c1c(c2c(c(c1C(=O)N(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])nc(n2[H])[H])[H])([H])[H],6,PV-004351369424,False
-0.07142857142857142,[H]c1nc(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(-c2c([H])nc([H])c([H])c2[H])s1,6,,False
-0.14285714285714285,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c(c2n(c(S[H])nc2c1[H])[H])[H])[H],6,PV-004502105611,False
-0.14285714285714285,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c(c2n(c(=O)n(c2c1[H])[H])[H])[H])[H],6,Z363585516,False
-0.06896551724137931,N(c1nc2c(c(C(=O)N(c3c(c(c(nc3[H])[H])[H])[H])[H])c(c(c2n1[H])[H])[H])[H])([H])[H],6,PV-002894452910,False
-0.10714285714285714,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c(c2nc(sc2c1[H])[H])[H])[H],6,Z31791400,False
-0.10714285714285714,[H]c1nc([H])c(N2C(=O)C([H])([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])OC([H])([H])[H])c([H])c1[H],6,,False
-0.06896551724137931,[H]c1nc([H])c(N([H])N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-0.07142857142857142,[H]c1nc([H])c([C@]2([H])N([H])C(=O)O[C@@]2([H])N(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,,False
-0.06896551724137931,[H]c1nc([H])c([C@]2([H])OC(=O)N([H])[C@@]2([H])N(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])c([H])c1[H],6,,False
-0.10714285714285714,C(c1c(c(c(C(C([N+]([H])([H])[H])([H])[H])([H])[H])c(c2c(c(c(nc2[H])[H])[H])[H])c1[H])[H])[H])([H])([H])[H],6,PV-005086672199,False
-0.03571428571428571,C(C(N(C(=O)OC1(C(C([N+](C([H])([H])[H])(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z4191277102,False
-0.03333333333333333,[H]c1nc([H])c(-c2nc([C@@]3([H])N([H])C([H])([H])C([H])([H])C3([H])[H])nn2[H])c([H])c1[H],6,,False
-0.03571428571428571,[H]c1nc([H])c(-c2nsc(-n3nc([H])c([H])c3[H])n2)c([H])c1[H],6,,False
-0.034482758620689655,C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(C(C(C(C2(C(C(C(C2([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])n1)([H])([H])[H],6,PV-007046679645,False
-0.03571428571428571,[H]c1nc([H])c(N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])nc23)c([H])c1[H],6,,False
-0.13793103448275862,O=S(=O)(N(c1nnc(n1c1c(c(c(nc1[H])[H])[H])[H])[H])[H])C1(C(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H],6,Z2148271098,False
-0.03571428571428571,[H]c1nc([H])n(-c2c([H])c([H])nn2-c2c([H])nc([H])c([H])c2[H])n1,6,,False
-0.13793103448275862,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(c(c2n(c(c(c2n1)[H])[H])[H])[H])[H],6,PV-002264279936,False
