combo1,Smiles,h,enamine_id,enamine_searched
-6.359258219352076e-06,C(C(=C(C(=O)OC(C(C(C(C(O[H])([H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])([H])[H],6,Z2077014065,False
-0.9474963016790289,C(OC(OC([H])([H])[H])(C(N(C(=O)C(C([H])([H])[H])(N1C(C(c2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])([H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z1815168985,False
-0.31159676552391663,O=C(C(n1c(c(c2c(c(c(Br)c(c12)[H])[H])[H])[H])[H])([H])[H])N1C(C(C(C([C@]1(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H],6,Z3248277325,False
0.0,[H]c1nc([H])c(C(=O)N([H])N([H])C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-0.8431967944981075,O=C(C(C1(C(=O)N(c2c(c(c(Cl)c(c12)[H])[H])[H])[H])[H])([H])[H])N(C(C(C(C(O[H])([H])[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H],6,Z5539023694,False
-0.6788545931907798,S=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])N(c1nc(c(c2c(nc(c(c12)[H])[H])[H])[H])[H])[H],6,PV-006768920449,False
-1.02129088157449,C(OC([C@@](N(C(=O)C(n1nc(c2c(c(c(nc12)[H])[H])[H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z4226795174,False
-0.9927186117987322,C(OC([C@@](N(C(=O)C(n1nc(c2nc(c(c(c12)[H])[H])[H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z4226798989,False
-0.7827161570115531,C(OC([C@@](N(C(=O)C(n1nnc2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z4226774898,False
-5.500329267435451e-06,C(n1nc(c(c1C(N(c1nc(c2c(c(c(F)c(c2[H])[H])[H])[H])c(nc1[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])[H])([H])([H])[H],6,PV-003994728954,False
-0.3891067098280962,C(OC([C@](N(C(=O)C(n1nc(c2c(c(c(nc12)[H])[H])[H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z4226855872,False
-0.9567322729570399,C(OC([C@](N(C(=O)C(n1nc(c2nc(c(c(c12)[H])[H])[H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z4226858540,False
-0.7133026655022713,C(OC([C@](N(C(=O)C(n1nnc2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z4226838474,False
-0.8455425844434116,C(C(C([H])([H])[H])(C(N(C(=O)C(n1nc(c2c(c(c(nc12)[H])[H])[H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z5535307790,False
-1.257457658799773,C(C(C([H])([H])[H])(C(N(C(=O)C(n1nc(c2nc(c(c(c12)[H])[H])[H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z5535306693,False
-1.0948719168247052,C(C(C([H])([H])[H])(C(N(C(=O)C(n1nnc2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])([H])[H],6,Z5535307573,False
-5.859420187778398e-06,[H]C(=C1SC(=O)N([H])C1=O)c1nn2c(c1-c1c([H])nc([H])c([H])c1[H])C([H])([H])C([H])([H])C2([H])[H],6,,False
-0.5161549426191837,C(OC(=O)C(N(C(=O)C(n1nnc2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,Z1890011950,False
