plip,Smiles,h,enamine_id,enamine_searched
-0.13333333333333333,C(Oc1c(c(OC([H])([H])[H])c(C([N+](C(C(C([N+](C([H])([H])[H])(C([H])([H])[H])[H])([H])[H])([H])[H])(c2c(c(c(nc2[H])[H])[H])[H])[H])([H])[H])([H])[H])c(n1)[H])[H])([H])([H])[H],6,Z4042579563,False
-0.07142857142857142,c1(c(nc(c(N(c2nnc(n2C(C(c2c(sc(c2[H])[H])[H])([H])[H])([H])[H])[H])[H])c1[H])[H])[H])[H],6,PV-003652165291,False
-0.10714285714285714,c1(c(nc(c(C2(C(C(C([N+]2(C(c2c(c(c3C(C(Oc3c2[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])c1[H])[H])[H])[H],6,PV-002338960067,False
-0.06896551724137931,C(C([N+](C(c1c(c(c2OC(C(c2c1[H])([H])[H])([H])[H])[H])[H])([H])[H])(C(C([H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z2165109206,False
-0.03571428571428571,C1(=C(c2c(c(c(nc2[H])[H])[H])[H])C([N+](C(c2c(c(ns2)[H])[H])([H])[H])(C(C1([H])[H])([H])[H])[H])([H])[H])[H],6,Z2836039993,False
-0.03225806451612903,c1(c(nc(c(C2(C(C(C([N+]2(C(c2c(c3c(c(n2)[H])OC(O3)([H])[H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])c1[H])[H])[H])[H],6,Z2164531024,False
-0.07142857142857142,C(C([N+](C(c1c(c(c2C(C(Oc2c1[H])([H])[H])([H])[H])[H])[H])([H])[H])(C(C([H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z4041215279,False
-0.13333333333333333,[N+]([C@@]1(C(C([N+](C2(C(C([N+](C(C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])([H])[H])(C(C2([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])(C1([H])[H])[H])([H])[H])([H])[H])[H])([H])([H])[H],6,Z5536835741,False
-0.03571428571428571,C(C(C([H])([H])[H])([N+](C(c1nc(c(c(Br)c1Br)[H])[H])([H])[H])([H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])([H])[H],6,Z4571530202,False
-0.03571428571428571,C(C(C([H])([H])[H])([N+](C(c1nc(c(c(Br)c1F)[H])[H])([H])[H])([H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])([H])[H],6,Z4233206191,False
0.0,[O-][n+]1c(c(c(c(C([N+]2(C(C(C(C2(c2c(nc3c(c(c(c(c3c2[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])c1[H])[H])[H])[H],6,Z4401756370,False
-0.06666666666666667,Brc1c2OC(Oc2c(c(c1C([N+]1(C(C(C(C1(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])[H])[H])([H])[H],6,PV-002404161002,False
-0.034482758620689655,Clc1c(c(C([N+]2(C(C(C(C2(c2c(c(c(nc2[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])c(c2c1OC(O2)([H])[H])[H])[H],6,Z2102357229,False
-0.06896551724137931,C(C([N+](C(c1c(c2c(c(n1)[H])OC(O2)([H])[H])[H])([H])[H])(C(C([H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z2165109749,False
-0.06666666666666667,Brc1c(c(C([N+]2(C(C(C(C2(c2c(c(c(nc2[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])c(c2c1OC(O2)([H])[H])[H])[H],6,Z2102373936,False
-0.07142857142857142,C1(=C(c2c(c(c(nc2[H])[H])[H])[H])C([N+](C(c2c(oc(n2)[H])[H])([H])[H])(C(C1([H])[H])([H])[H])[H])([H])[H])[H],6,Z3515568783,False
-0.0967741935483871,c1(c(nc(c(C2(C(C(C([N+]2(C(c2c(c(c3OC(C(c3c2[H])([H])[H])([H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])[H])c1[H])[H])[H])[H],6,Z2164530250,False
-0.1,C(C([N+](C(c1c(n(nc1c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])(c1c(c(c(c(Br)n1)[H])[H])[H])[H])([H])([H])[H],6,PV-006238317396,False
-0.034482758620689655,O=C1N(C(=O)C(C(C([N+]2(C(C([N+](C(C2(c2c(c(c(nc2[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])(N1[H])[H])[H],6,Z3807608723,False
-0.14285714285714285,C(c1c(c(c(c(C([N+](C(C([H])([H])[H])(C([H])([H])[H])c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])c1Br)[H])[H])[H])([H])([H])[H],6,Z4233203431,False
-0.10344827586206896,C(c1nc(C([H])([H])[H])c(C([N+]2(C(C([N+](C(C2(c2c(c(c(nc2[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])s1)([H])([H])[H],6,Z2445055932,False
-0.07142857142857142,Clc1nc(Cl)c(C([N+]2(C(C(C(C([C@]2(c2c(c(c(nc2[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])s1,6,Z3516813613,False
-0.06896551724137931,c1(c(nc(c(C2(c3noc(C(C4(C(C5(C(C(C4(C5([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])[H])([H])[H])n3)C(C2([H])[H])([H])[H])c1[H])[H])[H])[H],6,Z1990281204,False
-0.0,[O-][n+]1c(c(c(c(c1Oc1nc(c2c(c(c(nc2[H])[H])[H])[H])nc2c1C(C(C2([H])[H])([H])[H])([H])[H])[H])[H])[H])[H],6,Z1449740670,False
-0.10344827586206896,C(C(N(C(=O)C1(C(c2c(c(c(c(c2O1)[H])[H])[H])[H])([H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z1082370466,False
-0.10714285714285714,[N+](C(C([N+](C(c1c(c(c(nc1[H])[H])[H])[H])(c1c(c(nc(n1)[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])([H])[H],6,PV-003164474728,False
-0.13333333333333333,C(C(C([N+](C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])(C(c1c(nc2c(c(c(c(c2n1)[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])([H])([H])[H],6,Z4347198131,False
-0.13793103448275862,Brc1c(c2c(c(c1C([N+]1(C(C(C(C1(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])[H])OC(O2)([H])[H])[H],6,Z2102365162,False
-0.03571428571428571,C(C(c1c(C([N+](C(C([H])([H])[H])(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])c(C([H])([H])[H])no1)([H])[H])([H])([H])[H],6,Z2956666004,False
-0.1,O(C(C(C([N+](C(c1c(c(c(Br)c(c1[H])[H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H],6,Z2925131883,False
-0.14285714285714285,F[C@@]1(C([N+]([C@](C([N+](C(c2c(c(nn2c2c(c(c(nc2[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])(C1([H])[H])[H])([H])[H])([H])[H])[H],6,Z4592765351,False
-0.07142857142857142,FC(C([N+](C(c1c(c(c(nc1[H])[H])[H])[H])(c1c(c(nc(n1)[H])[H])[H])[H])([H])[H])([H])[H])([H])[H],6,Z1974421681,False
-0.14285714285714285,Clc1c(C([N+]2(C(C([N+](C(C2(c2c(c(c(nc2[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])sc(n1)[H],6,Z2790669107,False
-0.07142857142857142,C(C1(C(OC(C([N+](C(c2c(c(nn2c2c(c(c(nc2[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])(C1([H])[H])[H])([H])[H])[H])([H])([H])[H],6,Z4454828870,False
