combo1,Smiles,h,enamine_id,enamine_searched
-0.7666073577822372,[H]c1nc([H])c(-n2nnc(OC([H])([H])C([H])([H])N([H])[H])c2[H])c([H])c1[H],6,,False
-0.3589210144366973,[N+](C(c1c(c(c(Br)c(c1[H])[H])[H])[H])(c1c(n(c2c(c(c(nc2[H])[H])[H])[H])nn1)[H])[H])([H])([H])[H],6,PV-002923608032,False
-0.3754746261353479,[H]c1nc([H])c([C@]2([H])N(C([H])([H])N(C([H])([H])[H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C([H])([H])OC2([H])[H])c([H])c1[H],6,,False
-0.5233401764889237,O=C(N(c1c(c(c(nc1[H])[H])[H])[H])[H])c1c(nc2c(nn(c2c1[H])[H])[H])[H],6,PV-002539847592,False
-0.4517003877996333,[H]c1nc([H])c([C@@]2([H])C([H])([H])[C@@]3([H])S[C@]([H])(C([H])([H])C3([H])[H])[C@]2([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-0.7563000749400887,[N+](C(C(C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])(C([N+]1(C(C(=C(C(O[H])([H])[H])C(C1([H])[H])([H])[H])[H])([H])[H])[H])([H])[H])[H])([H])[H])([H])([H])[H],6,Z4594025612,False
-0.687463409487527,[N+](C(c1c(c(c(F)c(c1[H])[H])[H])[H])(c1c(n(c2c(c(c(nc2[H])[H])[H])[H])nn1)[H])[H])([H])([H])[H],6,PV-003059744844,False
-0.1921258749452582,[H]OP(=O)(O[H])C(F)(F)N1C(c2c([H])nc([H])c([H])c2[H])=NC([H])([H])C1([H])[H],6,,False
-0.16448019210958978,[H]OP(=O)(O[H])C(F)(F)N1C(=O)N([H])C([H])([H])[C@]1([H])c1c([H])nc([H])c([H])c1[H],6,,False
-0.2434700447265805,[H]c1nc([H])c(SC([H])([H])c2nc([H])c([H])c(C([H])([H])[H])c2[H])c([H])c1[H],6,,False
-0.6852396845917346,C(c1c(c(c(C(O[H])(c2c(n(c3c(c(c(nc3[H])[H])[H])[H])nn2)[H])[H])c(c1[H])[H])[H])[H])([H])([H])[H],6,PV-003026064363,False
-0.835093111355752,[H]c1nc([H])c(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])n2nc(OC([H])([H])[H])oc2=O)c([H])c1[H],6,,False
-0.45425742732997976,[H]OC1([H])C([H])([H])C([H])([H])N([C@]2([H])N(c3c([H])nc([H])c([H])c3[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],6,,False
-0.1863945218808855,C(C([N+](C1(C(c2c(c(c(Cl)nc2[H])[H])[H])([H])[H])C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,Z4563350997,False
-0.44696973609239077,[H]c1nc([H])c(C([H])([H])[C@]([H])(OC2([H])C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])N([H])[H])c([H])c1[H],6,,False
-0.22947226545679414,C(c1c(c2c(c(c1C(=O)N(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])n(nc2[H])[H])[H])([H])([H])[H],6,PV-003776014297,False
-0.6734950764412255,[H]OP(=O)(O[H])C(F)(F)N1C(=O)C([H])([H])C([H])([H])[C@]1([H])c1c([H])nc([H])c([H])c1[H],6,,False
-0.6281062770806732,[H]c1nc([H])c([C@]2([H])N(N([H])C(=O)OC([H])([H])C([H])([H])[H])C(=O)N([H])C2([H])[H])c([H])c1[H],6,,False
-0.3946307183602543,[H]c1nc([H])c(-c2oc(N([H])c3c([H])c([H])c([H])c([H])c3C(=O)N([H])[H])c([H])c(=O)c2[H])c([H])c1[H],6,,False
-0.2700342698247564,[H]c1nc([H])c(-c2nnc(C([H])([H])Cl)nn2)c([H])c1[H],6,,False
-0.688569053197577,O=C(C(c1c(n(c2c1c(c(Cl)nc2[H])[H])[H])[H])([H])[H])N(C(C(O[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H],6,PV-002226097929,False
-0.4794669837676883,[H]c1nc([H])c(C#C[C@]([H])(c2c([H])nc([H])c([H])c2[H])N([H])[H])c([H])c1[H],6,,False
-0.23375438439923008,[H]c1nc([H])c(-c2c([H])nn(C([H])([H])N3C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c2[H])c([H])c1[H],6,,False
-0.4480484244155161,[H]O[C@](C([H])([H])[H])(C([H])([H])c1c([H])nc([H])c([H])c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],6,,False
-0.6505272958251396,[H]O[C@]1([H])C([H])([H])N(n2c(=O)c(-c3c([H])nc([H])c([H])c3[H])c([H])n2[H])C([H])([H])C1([H])[H],6,,False
-1.2990550747642695,[H]C([H])=C([H])C(=O)N([H])N([H])N([H])c1c([H])nc([H])c([H])c1[H],6,,False
-0.8190576286545224,C(Oc1c(nc(c(C(N(C(=O)C([N+]([H])([H])[H])(C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])[H])[H])([H])[H])c1[H])[H])[H])([H])([H])[H],6,Z4064955701,False
-0.49412202931324206,C(C(C([H])([H])[H])(C1(C(C(C(c2c(n(c3c(c(c(nc3[H])[H])[H])[H])nn2)[H])(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])([H])([H])[H],6,PV-002941083451,False
-0.3742175283793103,[H]c1nc([H])c(N2C(=O)N([H])C([H])([H])[C@]2([H])S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,,False
-0.6523332886569023,[H]O[C@](C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])c1c([H])nc([H])c([H])c1[H],6,,False
-5.028635230761077e-06,C(c1nc(S(=O)(=O)N2C(C(OC(c3c(c(c(nc3[H])[H])[H])[H])(C2([H])[H])[H])([H])[H])([H])[H])c(C([H])([H])[H])s1)([H])([H])[H],6,Z4279022118,False
-0.48367473770898295,[H]OC1([H])C([H])([H])C([H])([H])N([C@]2([H])N(c3c([H])nc([H])c([H])c3[H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],6,,False
0.0,[H]c1nc([H])c(-n2c([H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2=O)c([H])c1[H],6,,False
-0.19713313042476646,[H]c1nc([H])c(-c2nn3c(C([H])([H])N4C([H])([H])C([H])([H])N([H])C([H])([H])C4([H])[H])nnc3s2)c([H])c1[H],6,,False
