plip,Smiles,h,enamine_id,enamine_searched
-0.07142857142857142,C(C(Oc1c(c(c(nc1[H])[H])[H])[H])(C(=O)N(C1(C(C(N(c2nc(c(c(c2F)[H])[H])[H])C1([H])[H])([H])[H])([H])[H])[H])[H])[H])([H])([H])[H],6,Z1391568846,False
-0.21428571428571427,O=C(C(C1(C(=O)N(c2c(c(c(F)c(c12)[H])[H])[H])[H])[H])([H])[H])N(C(C(C(C(O[H])([H])[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H],6,Z5539018099,False
-0.14285714285714285,C(n1nc(C(C(=O)N(C(C(O[H])([H])[H])(c2c(c(c(nc2[H])[H])[H])[H])[H])[H])([H])[H])c2c(c(c(c(c12)[H])[H])[H])[H])([H])([H])[H],6,PV-002162261660,False
-0.13793103448275862,C(C(C(N(C(=O)C(c1nn(C([H])([H])[H])c2c(c(c(c(c12)[H])[H])[H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])([H])([H])[H],6,Z4352760126,False
-0.07142857142857142,O=c1c(c(c(c2nnc(o2)[H])c(n1C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])[H])[H])[H],6,Z1896823365,False
-0.06896551724137931,O=C(N(C(C(C1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])c1c2nc(c(c(n2nc1[H])[H])[H])[H],6,Z5603944364,False
-0.22580645161290322,O=C(C(C1(C(=O)N(c2c1c(c(c(c2F)[H])[H])[H])[H])[H])([H])[H])N(C(C(C(C(O[H])([H])[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H],6,Z5539018785,False
-0.10344827586206896,C(c1c(c(c(n2c(C(C(=O)N([C@](C(C(O[H])([H])[H])([H])[H])(c3c(c(c(nc3[H])[H])[H])[H])[H])[H])([H])[H])c(nc12)[H])[H])[H])[H])([H])([H])[H],6,Z4226445608,False
-0.1724137931034483,C(c1c(c(c(n2nc(c(C(=O)N(C(C(C(C(O[H])([H])[H])([H])[H])([H])[H])(c3c(c(c(nc3[H])[H])[H])[H])[H])[H])c12)[H])[H])[H])[H])([H])([H])[H],6,Z5539021023,False
-0.03571428571428571,O=C1C(C(C(=NN1C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])c1c(c(c(s1)[H])[H])[H])([H])[H])([H])[H],6,Z667954980,False
-0.03571428571428571,[H]c1nc([H])c(C([H])([H])C(=S)c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c1[H],6,,False
-0.10714285714285714,C(c1c(Cl)c(c(c2c1oc(c2C(C(=O)N([C@](C(C(O[H])([H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])[H])[H])[H])[H])([H])([H])[H],6,Z4226443803,False
