cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.58007,[H]c1nc([H])c(C(=O)C2([H])C([H])([H])N(C(=O)N([H])C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C2([H])[H])c([H])c1[H],6,,False
-5.66376,[H]c1nc([H])c(-c2c([H])c(-c3nc(C(F)(F)F)c([H])c([H])c3[H])c([H])n([H])c2=O)c([H])c1[H],6,,False
-4.59672,[H]c1nc([H])c(-c2c(OOC([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])nn2[H])c([H])c1[H],6,,False
-5.21484,[H]c1nc([H])c(-c2nc(-c3c([H])c([H])c([H])c4c([H])c([H])c([H])nc34)sc2[H])c([H])c1[H],6,,False
-5.07886,C(C(=C(C(=O)N(C([H])([H])[H])C(c1c(c(c(c(c1Cl)[H])[H])[H])[H])([H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])([H])[H],6,Z1407789184,False
-5.62837,C(c1c(c(c(c(Br)c1C(n1c(nnc1N(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])[H])[H])[H])[H])([H])([H])[H],6,PV-002879557199,False
-5.40576,[H]c1nc([H])c(C2(C(=O)N([H])c3c([H])nc4c([H])c([H])c([H])c([H])c4c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.20496,C(C(c1c(c(c(nc1[H])[H])[H])[H])(N(C([H])([H])[H])C(=O)N(c1c(c(nc(c1Br)[H])[H])[H])[H])[H])([H])([H])[H],6,Z1567448745,False
-5.58902,[H]c1nc([H])c([C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])=C3SC(=S)N([H])C3=O)C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.0394,O=C(C(N(C(=O)c1c(c(c2c(nsc2c1[H])[H])[H])[H])[H])([H])[H])N(c1c(c(c(nc1[H])[H])[H])[H])[H],6,PV-003674332339,False
-4.41867,[H]c1nc([H])c(C2(SC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
-5.231,[H]c1nc([H])c(-c2nnc([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c2[H])c([H])c1[H],6,,False
-5.60196,Fc1c(c(c(Br)c(c1C(n1c(nnc1N(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])[H])[H])[H])[H],6,Z2157895122,False
-4.61422,[H]OC(N1C(=O)C(=O)N(c2c([H])nc([H])c([H])c2[H])C1=O)(C([H])([H])[H])C([H])([H])[H],6,,False
