plip,Smiles,h,enamine_id,enamine_searched
-0.03571428571428571,C(C(=C(C(=O)N(C(C(C1(C(N(c2c(c(c(c(c12)[H])[H])[H])[H])[H])([H])[H])[H])([H])[H])([H])[H])[H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])([H])[H],6,Z2827639600,False
-0.10344827586206896,O=C(C(C([N+](C1(C(C(N(c2c(c(F)c(c(c2[H])[H])[H])[H])C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H])([H])[H])N(c1c(c(c(nc1[H])[H])[H])[H])[H],6,Z2406031579,False
-0.0,C(C(c1nn(c2c(c(c(nc2[H])[H])[H])[H])c(c2c(sc3c(c(nc(c23)[H])[H])[H])[H])n1)([H])[H])([H])([H])[H],6,PV-006799332867,False
-0.07142857142857142,Fc1c(c(F)c(c(C(c2noc(C3(c4c(c(c(nc4[H])[H])[H])[H])C(C3([H])[H])([H])[H])n2)([H])[H])c1[H])[H])[H],6,PV-003627861218,False
-0.0,[H]c1nc([H])c(SSc2nc(C([H])([H])[H])c([H])c([H])c2[H])c([H])c1[H],6,,False
-0.10714285714285714,O=C1OC(C(N1C1(C(C(C([N+](C(c2c(c(c(nc2[H])[H])[H])[H])([H])[H])([H])[H])(C(C1([H])[H])([H])[H])[H])([H])[H])([H])[H])[H])([H])[H])([H])[H],6,Z3505168748,False
-0.07142857142857142,[H]c1nc([H])c(-c2c([H])c([H])c(C(=O)OC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])n([H])c2=O)c([H])c1[H],6,,False
-0.13793103448275862,C(c1c(c(c2c(C(C(N(C(=O)C(=C(c3c(c(c(nc3[H])[H])[H])[H])[H])[H])[H])([H])[H])([H])[H])c(n(c2c1[H])[H])[H])[H])[H])([H])([H])[H],6,Z981250766,False
-0.0,O=C(C(=C(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])N(C(C(c1c(n(c2c(c(Cl)c(c(c12)[H])[H])[H])[H])[H])([H])[H])([H])[H])[H],6,Z914144512,False
-0.07142857142857142,O=C(C(ON=C(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])[H])N(c1c(c(c(C(F)(F)F)c(c1[H])[H])[H])[H])[H],6,PV-006458614025,False
-0.10344827586206896,O=C(C(=C(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])N(C(C(c1c(n(c2c(c(F)c(c(c12)[H])[H])[H])[H])[H])([H])[H])([H])[H])[H],6,Z960874252,False
-0.2,O(c1c(c(c2C(C([N+](C(c3c(c(c(nc3[H])[H])[H])[H])([H])[H])([H])[H])(C(Oc2c1[H])([H])[H])[H])([H])[H])[H])[H])[H],6,Z5276758434,False
-0.0,[H]c1nc(-c2nnc(C([H])([H])[H])o2)oc1-c1c([H])nc([H])c([H])c1[H],6,,False
-0.03571428571428571,[H]c1nc([H])c(C([H])([H])[S@@](=O)C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,,False
-0.1,O=C(N(C(C(C1(C(C(C(C1([H])[H])([H])[H])([H])[H])([H])[H])[H])([H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])C1(C(C(c2c(c(c(c(=O)n12)[H])[H])[H])([H])[H])([H])[H])[H],6,Z5603938315,False
-0.07142857142857142,[H]c1nc([H])c(C([H])([H])S(=O)(=O)C([H])([H])n2c([H])nc([H])c2[H])c([H])c1[H],6,,False
-0.06896551724137931,C(C(N(C(=O)C1(c2c(c(c(nc2[H])[H])[H])[H])C(C1([H])[H])([H])[H])[H])(c1c(c(ns1)[H])[H])[H])([H])([H])[H],6,Z2722688602,False
-0.1,C(OC(C(=O)N(OC(C(C(C(=O)[O-])([H])[H])([H])[H])([H])[H])[H])(c1c(c(c(nc1[H])[H])[H])[H])[H])([H])([H])[H],6,Z4316278032,False
-0.03571428571428571,[H]c1nc(-c2c([H])nnc([H])c2[H])sc1-c1c([H])nc([H])c([H])c1[H],6,,False
