cnnaffinity,Smiles,h,enamine_id,enamine_searched
-5.05084,[H]c1nc([H])c(-c2nnc([H])n2C([H])([H])c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])c([H])c1[H],6,,False
-4.9613,C(C([N+](C(C(c1c(c(c(nc1[H])[H])[H])[H])([H])[H])([H])[H])([H])[H])(c1c(c(c(c(c1C(F)(F)F)[H])[H])[H])[H])[H])([H])([H])[H],6,Z1437557013,False
-5.35377,[H]c1nc([H])c(-c2c([H])sc3nc(OC([H])([H])C(F)(F)F)nn23)c([H])c1[H],6,,False
-5.30551,[H]c1nc([H])c(N([H])c2c([H])nn([H])c2OC([H])([H])C(F)(F)F)c([H])c1[H],6,,False
-4.74848,[H]C(=C1C(OC([H])([H])C(F)(F)F)=NC([H])([H])C1([H])[H])c1c([H])nc([H])c([H])c1[H],6,,False
-4.83684,[H]ON([H])C(=O)C([H])([H])C1(c2c([H])nc([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],6,,False
-4.53215,[H]ON([H])C(=O)C([H])([H])C1(c2c([H])nc([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],6,,False
-4.88439,[H]c1nc([H])c([S@](=O)C([H])([H])c2c([H])c([H])nn2C([H])([H])[H])c([H])c1[H],6,,False
-5.02823,[H]c1nc([H])c(C([H])([H])c2c([H])nn([H])c2C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H],6,,False
-4.95739,[H]c1nc([H])c(-c2c([H])c([H])c(C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(=O)n2[H])c([H])c1[H],6,,False
-4.9567,[H]OC(=O)c1c(C([H])([H])N2C([H])([H])C([H])(C(=O)c3c([H])nc([H])c([H])c3[H])C2([H])[H])c(C([H])([H])[H])nn1[H],6,,False
-5.17845,[H]c1nc([H])c(-c2c(C([H])([H])C(=O)c3c([H])c([H])nc([H])c3[H])c([H])nn2[H])c([H])c1[H],6,,False
-5.18197,[H]c1nc([H])c(-c2nn(C([H])([H])C(F)(F)F)c([H])c([H])c2=O)c([H])c1[H],6,,False
-5.32466,O=C(N(C(C(=C(c1c(c(c(nc1[H])[H])[H])[H])[H])[H])([H])[H])[H])c1nc(c(c2c(c(c(c(c12)[H])[H])[H])[H])[H])[H],6,Z2227676502,False
0.0,[H]OC(=O)c1c(C([H])([H])n2nc(-c3c([H])nc([H])c([H])c3[H])c(=O)c([H])c2[H])c(C([H])([H])[H])nn1[H],6,,False
-4.88033,C(C(C([H])([H])[H])([N+](C(c1c(nc(c(Cl)c1Cl)[H])[H])([H])[H])([H])[H])c1c(c(c(nc1[H])[H])[H])[H])([H])([H])[H],6,Z4233203474,False
-4.69609,[H]c1nc([H])c(N([H])C([H])([H])c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])c([H])c1[H],6,,False
-5.86427,[H]c1nc([H])c(C(=O)N([H])C(c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],6,,False
-5.25512,[H]c1nc([H])c([C@]2([H])OC(=O)N([H])[C@@]2([H])C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],6,,False
-4.21974,[H]c1nc([H])c(C2(C([H])([H])C(=O)c3c([H])c([H])nc([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],6,,False
